rank,id,title,url,user_id,stocks_delta_7d,current_stocks_count,previous_stocks_count,likes_delta_7d,current_likes_count,previous_likes_count,comments_count,page_views_count,created_at,tags,is_new_in_period
1,97ed37e7ba9c38dc75d8,入門から実践 -「🔁 ループエンジニアリング」,https://qiita.com/Syoitu/items/97ed37e7ba9c38dc75d8,Syoitu,143,143,0,180,180,0,0,,2026-06-20T15:32:57+09:00,"Agent,Claude,ClaudeCode,Mastra,AgentCore",true
2,68d1a29728e5ee339779,【AI駆動開発】AIに「図を描いて」と頼むと“それっぽいけど使えない図”が出てくる問題を、draw.io生成スキルで倒した,https://qiita.com/enomoso_pm/items/68d1a29728e5ee339779,enomoso_pm,98,98,0,107,107,0,0,,2026-06-18T02:16:47+09:00,"AI,要件定義,プロジェクトマネジメント,Claude,AI駆動開発",true
3,735ebfa8504fc658c812,【draw.io】エンジニアの「雑なMermaid」を、綺麗な図解に変換する【アップデート版】,https://qiita.com/ktdatascience/items/735ebfa8504fc658c812,ktdatascience,73,73,0,72,72,0,0,,2026-06-20T14:34:06+09:00,"初心者,mermaid,drawio,生成AI,Claude",true
4,9059f26629e0976bc0e2,商業書籍の出版をCodexで爆速化するノウハウ,https://qiita.com/minorun365/items/9059f26629e0976bc0e2,minorun365,65,65,0,104,104,0,0,,2026-06-21T20:35:48+09:00,"AI,codex,AIエージェント,ClaudeCode",true
5,54ded70a5a68a5ca15d5,Claude Codeでつくる「並列ループエージェント」実践！ハンズオンガイド,https://qiita.com/kumai_yu/items/54ded70a5a68a5ca15d5,kumai_yu,51,58,7,49,58,9,0,,2026-06-16T22:45:28+09:00,"AI,AI駆動開発,ClaudeCode",false
6,4385ac59ebefb923cf0d,これを読めば分かるClaude Code 完全攻略ガイド,https://qiita.com/s-furuya-nri/items/4385ac59ebefb923cf0d,s-furuya-nri,50,437,387,42,369,327,1,,2026-05-30T15:45:08+09:00,"Claude,AI駆動開発,AIエージェント,ClaudeCode,2025JapanAWSJr.Champions",false
7,42635251d8e2641cb50c,AI駆動開発のセキュリティツール、結局なにを入れればいい？,https://qiita.com/udowanllc/items/42635251d8e2641cb50c,udowanllc,34,34,0,34,34,0,0,,2026-06-22T00:03:45+09:00,"Security,DevSecOps,GitHubActions,AI駆動開発,ClaudeCode",true
8,467446c5a6cbd10a5ffa,Claude Codeで設計書作成に使えるサブエージェントの作り方｜要件定義から詳細設計まで,https://qiita.com/kamome_susume/items/467446c5a6cbd10a5ffa,kamome_susume,34,34,0,22,22,0,0,,2026-06-20T10:56:09+09:00,"AIエージェント,ClaudeCode",true
9,3c8949b62ce1dfe7a024,Claude Codeに人生を管理させて3ヶ月、一番効いたのは自動化じゃなかった,https://qiita.com/ktdatascience/items/3c8949b62ce1dfe7a024,ktdatascience,30,127,97,36,164,128,0,,2026-06-11T10:25:29+09:00,"初心者,生成AI,Claude,生成AI活用,ClaudeCode",false
10,a1b622ff1faf4ca34231,Claude Codeで チーム開発ルール を「覚えるもの」から「自動で守るもの」に変える,https://qiita.com/rairaii/items/a1b622ff1faf4ca34231,rairaii,30,30,0,27,27,0,0,,2026-06-19T16:57:50+09:00,"チーム開発,開発プロセス,プロセス改善,生成AI,ClaudeCode",true
11,5c5bffcbb53241ed5b54,Claude Code × Codex × Obsidian Vault ― AI 二刀流で作る「何でも相談」環境の全設定公開,https://qiita.com/htani0817/items/5c5bffcbb53241ed5b54,htani0817,23,24,1,24,24,0,0,,2026-06-17T00:05:47+09:00,"AI,個人開発,Obsidian,Claude,ClaudeCode",false
12,b63c2e7ff52b5554a8a5,文系エンジニアがClaude Codeで学習アプリを自作して3か月でCISSP合格した話,https://qiita.com/hiyoshiz/items/b63c2e7ff52b5554a8a5,hiyoshiz,20,45,25,28,64,36,0,,2026-06-14T22:14:52+09:00,"Security,ポエム,資格,CISSP,ClaudeCode",false
13,60c1a9ba6b2cdebacc1f,ループエンジニアリング入門 ―「1回ずつプロンプト」から「自動で回るループを設計する」へ,https://qiita.com/nogataka/items/60c1a9ba6b2cdebacc1f,nogataka,12,12,0,10,10,0,0,,2026-06-20T22:03:59+09:00,"開発効率化,生成AI,LLM,AIエージェント,ClaudeCode",true
14,2a94504c1b273c5f1005,AI時代のPMスキルはプロンプトではない ― 判断を「資産」に変えるループエンジニアリング,https://qiita.com/nogataka/items/2a94504c1b273c5f1005,nogataka,12,12,0,8,8,0,0,,2026-06-22T12:36:49+09:00,"プロダクトマネジメント,生成AI,LLM,AIエージェント,ClaudeCode",true
15,bad6d9e769d9a0e41c19,【超入門】ループエンジニアリングとは ― 5つの要素と進め方を初心者向けに整理,https://qiita.com/nogataka/items/bad6d9e769d9a0e41c19,nogataka,12,12,0,6,6,0,0,,2026-06-22T12:34:18+09:00,"初心者,生成AI,LLM,AIエージェント,ClaudeCode",true
16,bab35c7b58a664d3b8f1,Claude Code セキュリティガードレール 実装テンプレ集 — コピペで使える settings.json と hook スクリプト,https://qiita.com/nogataka/items/bab35c7b58a664d3b8f1,nogataka,11,11,0,9,9,0,0,,2026-06-23T14:00:33+09:00,"Security,生成AI,AI駆動開発,AIエージェント,ClaudeCode",true
17,d0deee260abce30e1f89,Claude Codeで業務効率化に役立つサブエージェント5選｜設定例つきで解説,https://qiita.com/kamome_susume/items/d0deee260abce30e1f89,kamome_susume,11,11,0,2,2,0,0,,2026-06-20T10:58:16+09:00,"AIエージェント,ClaudeCode",true
18,61b10d10c63db47a64e7,AIエージェントのトークン代を節約するNetflixのエンジニアが作ったツール「Headroom」について調べてみた,https://qiita.com/shinkai_/items/61b10d10c63db47a64e7,shinkai_,10,110,100,13,140,127,3,,2026-06-03T09:19:10+09:00,"AI,LLM,AIエージェント,ClaudeCode,Headroom",false
19,345691e0d2260d5f34a5,並列で思考を分けたら、AIレビューの精度もコンテキスト効率も同時に上がった話,https://qiita.com/fwatanab/items/345691e0d2260d5f34a5,fwatanab,10,10,0,20,20,0,0,,2026-06-23T10:38:25+09:00,"設計,AI,コードレビュー,マルチエージェント,ClaudeCode",true
20,dc26f7468dcd39fbe62f,18万スター超のCLAUDE.mdに学ぶ、Claude Codeを暴走させない運用術,https://qiita.com/4q_sano/items/dc26f7468dcd39fbe62f,4q_sano,9,215,206,9,194,185,0,62348,2026-05-26T22:39:19+09:00,ClaudeCode,false
21,6ec24ba4942973a1ce0b,ClaudeCodeとCodexにコーディングを全て任せて商用レベルのUnityゲーム開発を行う【後編】,https://qiita.com/archeleeds/items/6ec24ba4942973a1ce0b,archeleeds,9,133,124,4,127,123,0,,2026-05-30T15:17:48+09:00,"Unity,AI,codex,AI駆動開発,ClaudeCode",false
22,cfe5ba40a56b3dbf6a4b,バイブコーディングが「RPA問題」を再演している。属人化・重複・ブラックボックスを防ぐ最小ガバナンス設計,https://qiita.com/hirashima-gmoconnect/items/cfe5ba40a56b3dbf6a4b,hirashima-gmoconnect,9,9,0,15,15,0,0,,2026-06-22T12:12:13+09:00,"AI,RPA,ガバナンス,ClaudeCode,VibeCoding",true
23,15f57336baed3ef64a10,Claude Code の「待ち」がもったいないので、worktree で並列開発してみた,https://qiita.com/yasuto_88/items/15f57336baed3ef64a10,yasuto_88,9,9,0,12,12,0,0,,2026-06-23T09:35:23+09:00,"Git,AI,worktree,AIエージェント,ClaudeCode",true
24,668a9a3f4374bd14d2d1,Claude Code のスキルに「いい感じの MCP App 作って」と丸投げしたら、いい感じの触れるダッシュボードができた,https://qiita.com/leomarokun/items/668a9a3f4374bd14d2d1,leomarokun,9,9,0,8,8,0,0,,2026-06-17T12:25:47+09:00,"AI,MCP,ClaudeCode,MCPApps",true
25,a072528364883ae7bb96,[ハンズオン手順書] Claude + Microsoft Foundry で AI エージェントを構築する #CodeWithClaude ,https://qiita.com/chomado/items/a072528364883ae7bb96,chomado,8,32,24,10,43,33,1,,2026-06-08T21:29:01+09:00,"ハンズオン,Claude,AIエージェント,MicrosoftFoundry",false
26,c16ce85f625be66f9796,簡単コピペで使えるループエンジニアリング・カタログ50選 ― Loop Libraryで自動化を今すぐ始める,https://qiita.com/nogataka/items/c16ce85f625be66f9796,nogataka,8,8,0,7,7,0,0,,2026-06-22T12:36:42+09:00,"開発効率化,生成AI,LLM,AIエージェント,ClaudeCode",true
27,7735b8144347d3a6e22c,1週間でサービスを本番リリースできた話 — バイブコーディング × MCP × superpowers,https://qiita.com/kimuchi-system/items/7735b8144347d3a6e22c,kimuchi-system,8,8,0,4,4,0,0,,2026-06-15T18:39:19+09:00,"個人開発,Vercel,Supabase,ClaudeCode,バイブコーディング",false
28,8f88307b7cb13b748e57,AIエージェントのトークン代を節約する CLAUDE.md と copilot-instructions.md 実践ガイド  AIエージェントでは毎ターン何が起きているのか,https://qiita.com/shinkai_/items/8f88307b7cb13b748e57,shinkai_,7,34,27,6,40,34,0,,2026-06-08T08:17:13+09:00,"AI,GitHubCopilot,生成AI,AIエージェント,ClaudeCode",false
29,30ae4581b8a9b3206b15,Claude Fable 5を１日使ってみて,https://qiita.com/yo_arai/items/30ae4581b8a9b3206b15,yo_arai,7,15,8,15,55,40,0,,2026-06-11T01:01:48+09:00,"AI,Claude,ClaudeCode,Fable5",false
30,3f9f1a4eb7109544637a,Claude Codeの新機能Artifactsで、AIに作らせたHTMLドキュメントを爆速共有！,https://qiita.com/popo-lus/items/3f9f1a4eb7109544637a,popo-lus,7,7,0,8,8,0,0,,2026-06-19T07:08:05+09:00,"AI,生成AI,Anthropic,Claude,ClaudeCode",true
31,5097f0575b58f4c69b81,Claude Code を司令塔に、Antigravity CLI（Gemini 3.5 Flash）を実装役として使う環境構築【従量課金ゼロ】,https://qiita.com/fallout/items/5097f0575b58f4c69b81,fallout,6,27,21,3,18,15,0,,2026-06-13T21:46:14+09:00,"MCP,Gemini,Claude,Antigravity,Fable",false
32,e7b56e2119841636b38e,Claude Codeに自分でスキルを書かせて育てる ― 自己増殖するエージェント環境,https://qiita.com/bokuwalily/items/e7b56e2119841636b38e,bokuwalily,6,6,0,10,10,0,0,,2026-06-21T21:46:35+09:00,"自動化,AI,個人開発,LLM,ClaudeCode",true
33,99b1ea9ba20877d54dba,Claude Code コンテキスト管理パターン集：need-to-know だけ読ませる設計,https://qiita.com/nogataka/items/99b1ea9ba20877d54dba,nogataka,6,6,0,5,5,0,0,,2026-06-23T14:01:57+09:00,"開発効率化,生成AI,LLM,AIエージェント,ClaudeCode",true
34,81cee59a85d82535e986,Claude Code 6月新機能 — 5段階エージェントと/cdコマンドで自律開発を実現する,https://qiita.com/kai_kou/items/81cee59a85d82535e986,kai_kou,6,6,0,3,3,0,0,,2026-06-20T17:26:50+09:00,"automation,LLM,Anthropic,AIAgent,ClaudeCode",true
35,160ff916c869dec85fc2,"Claude Code × Figma MCPで作る""自分専用AIエージェントチーム"" 第1話：環境構築を自動化して、爆速フロント開発の土台を整えるまで",https://qiita.com/enmizu1013-del/items/160ff916c869dec85fc2,enmizu1013-del,5,5,0,7,7,0,0,,2026-06-17T21:16:26+09:00,"MCP,Figma,デザインシステム,生成AI,ClaudeCode",true
36,e2b2537353ebd780b30d,ollama+agentでローカルAIエージェント,https://qiita.com/KazuhisaFujita/items/e2b2537353ebd780b30d,KazuhisaFujita,5,5,0,5,5,0,0,,2026-06-16T16:44:49+09:00,"GitHubCopilot,ollama,AIエージェント,ClaudeCode,opencode",false
37,c8b5cca97554f6f64782,Claude Code x Obsidianで、LLM Wiki構築 | セッションを切り替えても会話を続けられる方法,https://qiita.com/usayamadausako/items/c8b5cca97554f6f64782,usayamadausako,4,95,91,7,92,85,0,,2026-05-30T13:17:32+09:00,"Obsidian,ClaudeCode",false
38,5f4729dd95428be1e75e,ケイラボAIラジオ Windows版開発記 ―― 「設計さえ正しければ、移植はAIの独壇場」だった,https://qiita.com/KLaboratory/items/5f4729dd95428be1e75e,KLaboratory,4,4,0,6,6,0,0,,2026-06-20T17:50:59+09:00,"AquesTalk,Spotify,Gemini,VOICEVOX,ClaudeCode",true
39,265c2d0b2b9b131b4aa6,【Axmol Engine】macOSでVSCodeを使ってiOS/Androidアプリを開発する（プロジェクト作成〜Claude Code連携まで）,https://qiita.com/OnuuuumaX/items/265c2d0b2b9b131b4aa6,OnuuuumaX,4,4,0,5,5,0,0,,2026-06-19T08:24:03+09:00,"cocos2d-x,VSCode,Claude,ClaudeCode,Axmol",true
40,3a072211a0cafc5fd808,CI/CDを入れてもデグレが起きる本当の理由：「リビルド義務化」と配信タイムラグという盲点,https://qiita.com/gmo-connect-ogawa/items/3a072211a0cafc5fd808,gmo-connect-ogawa,4,4,0,4,4,0,0,,2026-06-23T11:30:12+09:00,"Git,devops,ブランチ,CICD,ClaudeCode",true
41,1c16ff9e3942e870e02c,ループエンジニアリングでAI編集部を作る：週刊少年バカゲーの自律運営実験,https://qiita.com/onaka_yurusugi/items/1c16ff9e3942e870e02c,onaka_yurusugi,4,4,0,3,3,0,0,,2026-06-24T01:03:54+09:00,"ゲーム制作,サイト,Agent,ClaudeCode,ループエンジニアリング",true
42,c61eb886faa1cee69054,日本酒記録アプリをAWSを使って作ってみた,https://qiita.com/yo_arai/items/c61eb886faa1cee69054,yo_arai,3,44,41,2,78,76,0,,2026-06-03T00:17:43+09:00,"AWS,S3,lambda,bedrock,Claude",false
43,0ea0ebf709eb00230b93,Claude Code / GitHub Copilot のトークン消費を手軽に削減する2つのツール,https://qiita.com/rairaii/items/0ea0ebf709eb00230b93,rairaii,3,24,21,1,21,20,0,,2026-06-09T15:17:32+09:00,"RTK,GitHubCopilot,ClaudeCode,caveman,token削減",false
44,04ad0f72c89ef57e560f,AIコンテキスト消費で悩んでいる人のための『context-mode』,https://qiita.com/lemoneder/items/04ad0f72c89ef57e560f,lemoneder,3,15,12,5,12,7,0,,2026-05-28T22:05:19+09:00,"AI,Claude,ClaudeCode,コンテキストエンジニアリング",false
