rank,id,title,url,user_id,stocks_delta_7d,current_stocks_count,previous_stocks_count,likes_delta_7d,current_likes_count,previous_likes_count,comments_count,page_views_count,created_at,tags,is_new_in_period
1,e5d9ce6618523af1ffc5,生成AIが書いたドキュメントを読みたくない,https://qiita.com/take-yoda/items/e5d9ce6618523af1ffc5,take-yoda,61,61,0,89,89,0,1,,2026-09-13T21:01:18+09:00,"生成AI,ClaudeCode,プロンプトエンジニアリング,DesignDoc,SKILL",true
2,00cb0b8d61ca76769c88,最近取り入れたClaude Codeの個人的tips 4選,https://qiita.com/kuma_3838/items/00cb0b8d61ca76769c88,kuma_3838,39,67,28,45,90,45,0,,2026-09-07T06:48:30+09:00,"ClaudeCode,生成AI,Bash,ORCA",false
3,cec37ce5a6141bb3eefc,3万スターの Claude Code スキルを入れたら、出力が43%短くなった,https://qiita.com/suwa_nobu/items/cec37ce5a6141bb3eefc,suwa_nobu,31,31,0,41,41,0,0,,2026-09-09T13:19:58+09:00,"AI,ClaudeCode,AIエージェント,生成AI,開発環境",true
4,b465ef863f8d8608f497,Claude Code のサブエージェントにも CLAUDE.md は全部渡る。外す設定ができた,https://qiita.com/suwa_nobu/items/b465ef863f8d8608f497,suwa_nobu,17,17,0,23,23,0,0,,2026-09-15T09:05:27+09:00,"AI,AIエージェント,AI駆動開発,ClaudeCode,生成AI",true
5,08e3bd535dbc79e0c738,Claude Code のスキルを47本運用して測った、7つのこと,https://qiita.com/suwa_nobu/items/08e3bd535dbc79e0c738,suwa_nobu,17,17,0,21,21,0,1,,2026-09-14T09:51:51+09:00,"AI,生成AI,ClaudeCode,AIエージェント,Claude",true
6,252947681e7914cd9e2c,AIエージェントにファイルを消される・課金が止まらない・秘密鍵が漏れる｜暴走の原理と4層の対策を調べてみた,https://qiita.com/songchong/items/252947681e7914cd9e2c,songchong,17,17,0,14,14,0,0,,2026-09-10T02:47:10+09:00,"AIエージェント,Security,LLM,MCP,Docker",true
7,0424c506333a31da0d04,GitHubトレンドのスキル集を入れたら、自分のスキル2本の説明が消えた,https://qiita.com/suwa_nobu/items/0424c506333a31da0d04,suwa_nobu,16,16,0,17,21,4,0,,2026-09-07T18:34:54+09:00,"AI,ClaudeCode,AIエージェント,生成AI,開発環境",false
8,6b00e31860d275e7b6b4,Claude Code で編集を拒否したファイルが、tee なら4回中4回書けた,https://qiita.com/suwa_nobu/items/6b00e31860d275e7b6b4,suwa_nobu,15,15,0,20,20,0,0,,2026-09-14T09:33:55+09:00,"AI,生成AI,ClaudeCode,AIエージェント,Claude",true
9,e710494b7f98c653eec0,Claude Code の changelog が「変更した」と書いた挙動は、5バージョン前から同じだった,https://qiita.com/suwa_nobu/items/e710494b7f98c653eec0,suwa_nobu,15,15,0,19,19,0,0,,2026-09-11T08:37:25+09:00,"AI,生成AI,ClaudeCode,AIエージェント,Claude",true
10,2f02f97d40afb4b5db6c,「他は何も変えないで」と書き足しても、Claude Code は3回に2回それを無視した,https://qiita.com/suwa_nobu/items/2f02f97d40afb4b5db6c,suwa_nobu,15,15,0,18,18,0,1,,2026-09-10T09:38:25+09:00,"AI,生成AI,ClaudeCode,AIエージェント,Claude",true
11,e42b66ded61c85d02f1c,Claude Code の設定10件を測り直したら、2件は挙動が変わっていた,https://qiita.com/suwa_nobu/items/e42b66ded61c85d02f1c,suwa_nobu,15,15,0,16,16,0,0,,2026-09-08T09:33:18+09:00,"AI,ClaudeCode,AIエージェント,生成AI,開発環境",false
12,e02595193c2ec2e733a3,Claude Code にスキルを80本足しても、増えたトークンは185だった,https://qiita.com/suwa_nobu/items/e02595193c2ec2e733a3,suwa_nobu,15,15,0,16,16,0,0,,2026-09-07T13:32:40+09:00,"AI,AIエージェント,ClaudeCode,生成AI,開発環境",false
13,9dc9ee419d2764d2aa06,👍を押したらバレる？「学習させない」設定をしてもダメ？｜AIツール個人版ユーザーの防衛策🛡5手と、やっても残る3つ,https://qiita.com/songchong/items/9dc9ee419d2764d2aa06,songchong,15,15,0,14,14,0,0,,2026-09-14T04:31:57+09:00,"AI,ChatGPT,生成AI,Claude,Security",true
14,d6a54f3694726b9141f3,CLAUDE.mdをそろそろ見直す時期かも ── Claude 5世代向けの最適化手順・スキル・プロジェクト種類別の例,https://qiita.com/nogataka/items/d6a54f3694726b9141f3,nogataka,14,92,78,17,96,79,3,,2026-09-05T12:18:47+09:00,"ClaudeCode,Claude,Anthropic,AI,LLM",false
15,5fe930eb46d064b3da06,Claude Code でモデルを切り替えると、そのターンだけ書き直しが287倍,https://qiita.com/suwa_nobu/items/5fe930eb46d064b3da06,suwa_nobu,12,34,22,10,44,34,1,,2026-09-01T09:02:38+09:00,"AI,AIエージェント,ClaudeCode,生成AI,開発環境",false
16,fe4b1810f45e4b6df166,新人AI禁止のあと、「新人AI制御教育ハーネス」を配った結果（Skill原文あり）,https://qiita.com/WdknWdkn/items/fe4b1810f45e4b6df166,WdknWdkn,8,251,243,13,332,319,2,,2026-08-19T23:48:07+09:00,"生成AI,ClaudeCode,新人プログラマ応援,AI,マネジメント",false
17,991bbe68fd5998526516,AI に公式ドキュメントを調べてもらう: ドキュメント検索 MCP 8 選と使い分け,https://qiita.com/aktsmm/items/991bbe68fd5998526516,aktsmm,8,8,0,7,8,1,0,,2026-09-08T23:53:12+09:00,"MCP,GitHubCopilot,VSCode,なんでもCopilot,駆け出しアーキテクト",false
