rank,id,title,url,user_id,stocks_delta_7d,current_stocks_count,previous_stocks_count,likes_delta_7d,current_likes_count,previous_likes_count,comments_count,page_views_count,created_at,tags,is_new_in_period
1,fe4b1810f45e4b6df166,新人AI禁止のあと、「新人AI制御教育ハーネス」を配った結果（Skill原文あり）,https://qiita.com/WdknWdkn/items/fe4b1810f45e4b6df166,WdknWdkn,81,212,131,102,291,189,2,,2026-08-19T23:48:07+09:00,"生成AI,ClaudeCode,新人プログラマ応援,AI,マネジメント",false
2,ae3e9f9f0f5a4515f276,Antigravity for VS Code in GitHub Codespacesが便利すぎる件【サンドボックス / 脱GitHub Copilot】,https://qiita.com/yangguofu/items/ae3e9f9f0f5a4515f276,yangguofu,40,40,0,47,47,0,0,,2026-08-26T04:14:13+09:00,"VSCode,Antigravity,GitHubCopilot,ClaudeCode,生成AI",true
3,4183a8e97738ba45f435,Claude Code に制限モードが入った。自作スキル47本が0本になった,https://qiita.com/jqit_suwa/items/4183a8e97738ba45f435,jqit_suwa,37,37,0,36,36,0,1,,2026-08-28T16:58:56+09:00,"AI,ClaudeCode,AIエージェント,Security,AgentSkills",true
4,320b4230c0b0c169ba13,AIエージェントの作業結果、マークダウンで読むの辛くない？ →「HTML共有くん」を作りました,https://qiita.com/minorun365/items/320b4230c0b0c169ba13,minorun365,31,101,70,36,134,98,2,,2026-08-16T02:41:46+09:00,"AI,AWS,ClaudeCode,CloudFront,S3",false
5,a0fa9752528e2b3def71,AIにテストを書かせると、決まって同じ場所が抜ける,https://qiita.com/jqit_suwa/items/a0fa9752528e2b3def71,jqit_suwa,30,30,0,45,45,0,1,,2026-08-25T11:13:11+09:00,"AI,AIエージェント,ソフトウェアテスト,テスト自動化,ClaudeCode",true
6,fd8f449f1dddcc9f31fe,【インシデント報告】Defender が有効なのに、開発機で5日間マイニングされていた,https://qiita.com/claudecat/items/fd8f449f1dddcc9f31fe,claudecat,29,128,99,31,153,122,5,,2026-08-16T11:59:04+09:00,"個人開発,Security,ClaudeCode,Windows,PowerShell",false
7,d526fb7cdbe35a3f9384,Claude Code／Codexに中～大規模開発を任せるためのタスク管理,https://qiita.com/Y-Y-dev/items/d526fb7cdbe35a3f9384,Y-Y-dev,26,353,327,32,333,301,1,,2026-08-02T08:38:39+09:00,"Claude,codex",false
8,92a59e7a464fac9731da,AIの思考ログは、暗号化されているから安全ではなかった,https://qiita.com/jqit_suwa/items/92a59e7a464fac9731da,jqit_suwa,18,18,0,17,17,0,0,,2026-08-26T08:46:05+09:00,"AI,Security,ClaudeCode,LLM,生成AI",true
9,e11d49c9bb7eb7aaea37,AIに作らせたコードを、まっさらな環境で動かしてみた,https://qiita.com/jqit_suwa/items/e11d49c9bb7eb7aaea37,jqit_suwa,16,16,0,21,21,0,0,,2026-08-27T09:21:34+09:00,"AI,AIエージェント,ClaudeCode,Python,JavaScript",true
10,817a26e02cd1f08c7edd,スター6万のAgent Skillを入れたら、呼ぶたびに9万トークン必要だった,https://qiita.com/jqit_suwa/items/817a26e02cd1f08c7edd,jqit_suwa,16,16,0,19,19,0,0,,2026-08-31T08:21:05+09:00,"AI,ClaudeCode,AgentSkills,AIエージェント,生成AI",true
11,7ecdfc6067e09aed00a1,/model を1度でも押すと ANTHROPIC_DEFAULT_MODEL は効きません,https://qiita.com/jqit_suwa/items/7ecdfc6067e09aed00a1,jqit_suwa,16,16,0,19,19,0,0,,2026-08-25T08:56:32+09:00,"ClaudeCode,AI,生成AI,AIエージェント,開発環境",true
12,4231026d13f7527c0f69,AIの口癖を日本語記事で測ろうとして、3回とも失敗した,https://qiita.com/jqit_suwa/items/4231026d13f7527c0f69,jqit_suwa,16,16,0,18,18,0,0,,2026-08-29T19:54:02+09:00,"AI,ClaudeCode,自然言語処理,生成AI,Qiita",true
