rank,id,title,url,user_id,stocks_delta_7d,current_stocks_count,previous_stocks_count,likes_delta_7d,current_likes_count,previous_likes_count,comments_count,page_views_count,created_at,tags,is_new_in_period
1,fe4b1810f45e4b6df166,新人AI禁止のあと、「新人AI制御教育ハーネス」を配った結果（Skill原文あり）,https://qiita.com/WdknWdkn/items/fe4b1810f45e4b6df166,WdknWdkn,134,134,0,195,195,0,1,,2026-08-19T23:48:07+09:00,"生成AI,ClaudeCode,新人プログラマ応援,AI,マネジメント",true
2,d526fb7cdbe35a3f9384,Claude Code／Codexに中～大規模開発を任せるためのタスク管理,https://qiita.com/Y-Y-dev/items/d526fb7cdbe35a3f9384,Y-Y-dev,71,334,263,79,310,231,1,,2026-08-02T08:38:39+09:00,"Claude,codex",false
3,42537e0b14b38797d218,AIコーディングの「知識カットオフ」を埋める Context7 MCP Server,https://qiita.com/tomada/items/42537e0b14b38797d218,tomada,47,47,0,36,36,0,0,,2026-08-21T22:56:10+09:00,"MCP,Context7,ClaudeCode,cursor,AI駆動開発",true
4,a82fccf6d52c05156384,QAエンジニアの仕事が変わった——Claude CodeとPlaywrightで、テストからチケット管理まで全部AIに任せてみた話,https://qiita.com/a_sato_JQIT/items/a82fccf6d52c05156384,a_sato_JQIT,34,34,0,30,30,0,0,,2026-08-21T18:04:05+09:00,"QA,Playwright,ClaudeCode,AI,自動化",true
5,fd8f449f1dddcc9f31fe,【インシデント報告】Defender が有効なのに、開発機で5日間マイニングされていた,https://qiita.com/claudecat/items/fd8f449f1dddcc9f31fe,claudecat,33,100,67,37,123,86,5,,2026-08-16T11:59:04+09:00,"個人開発,Security,ClaudeCode,Windows,PowerShell",false
6,ccd228bb1c33b2a918f5,Claude Code の出力を35%短くしたら、情報がむしろ増えた,https://qiita.com/jqit_suwa/items/ccd228bb1c33b2a918f5,jqit_suwa,28,28,0,38,38,0,0,,2026-08-21T08:26:22+09:00,"ClaudeCode,AI,生成AI,AIエージェント,開発環境",true
7,d49739b934606d4abdbd,Claude Code の設定でハマる箇所まとめ,https://qiita.com/jqit_suwa/items/d49739b934606d4abdbd,jqit_suwa,27,27,0,22,22,0,0,,2026-08-20T09:29:13+09:00,"ClaudeCode,AI,生成AI,Windows,開発環境",true
8,b4a874f0bbf91d378097,自分のHTML資産を増やすと、AIで見た目の良いサイトを作りやすくなる,https://qiita.com/uni928/items/b4a874f0bbf91d378097,uni928,22,51,29,15,56,41,0,,2026-08-07T12:45:45+09:00,"HTML,JavaScript,ChatGPT,AI,Claude",false
9,137a2810fb3fa3f773e8,Claude Codeのセッション間通信、Windowsでも動きます（v2.1.234から）,https://qiita.com/jqit_suwa/items/137a2810fb3fa3f773e8,jqit_suwa,18,18,0,21,21,0,0,,2026-08-24T09:30:00+09:00,"ClaudeCode,AI,生成AI,AIエージェント,Windows",true
10,a0fa9752528e2b3def71,AIにテストを書かせると、決まって同じ場所が抜ける,https://qiita.com/jqit_suwa/items/a0fa9752528e2b3def71,jqit_suwa,18,18,0,17,17,0,1,,2026-08-25T11:13:11+09:00,"AI,AIエージェント,ソフトウェアテスト,テスト自動化,ClaudeCode",true
11,dda364cfccd770e110d6,Claude Code のタスクリストが出ない — 原因は環境変数 ENABLE_TASKS=0 だった,https://qiita.com/jqit_suwa/items/dda364cfccd770e110d6,jqit_suwa,17,17,0,19,19,0,0,,2026-08-19T18:36:13+09:00,"AI,AIエージェント,ClaudeCode,生成AI,開発環境",true
12,90f0c5866fb3516c909b,Claude Code をやめて Codex で続きから作業できた — ただし引き継がれたのは要約ではなかった,https://qiita.com/jqit_suwa/items/90f0c5866fb3516c909b,jqit_suwa,17,17,0,17,17,0,1,,2026-08-19T08:31:20+09:00,"AI,AIエージェント,ClaudeCode,MCP,生成AI",true
