rank,id,title,url,user_id,stocks_delta_7d,current_stocks_count,previous_stocks_count,likes_delta_7d,current_likes_count,previous_likes_count,comments_count,page_views_count,created_at,tags,is_new_in_period
1,e5d9ce6618523af1ffc5,生成AIが書いたドキュメントを読みたくない,https://qiita.com/take-yoda/items/e5d9ce6618523af1ffc5,take-yoda,144,144,0,252,252,0,1,,2026-09-13T21:01:18+09:00,"生成AI,ClaudeCode,プロンプトエンジニアリング,DesignDoc,SKILL",true
2,d6a54f3694726b9141f3,CLAUDE.mdをそろそろ見直す時期かも ── Claude 5世代向けの最適化手順・スキル・プロジェクト種類別の例,https://qiita.com/nogataka/items/d6a54f3694726b9141f3,nogataka,47,131,84,35,120,85,4,,2026-09-05T12:18:47+09:00,"AI,Anthropic,Claude,ClaudeCode,LLM",false
3,00cb0b8d61ca76769c88,最近取り入れたClaude Codeの個人的tips 4選,https://qiita.com/kuma_3838/items/00cb0b8d61ca76769c88,kuma_3838,30,92,62,23,106,83,0,,2026-09-07T06:48:30+09:00,"ClaudeCode,生成AI,Bash,ORCA",false
4,cec37ce5a6141bb3eefc,3万スターの Claude Code スキルを入れたら、出力が43%短くなった,https://qiita.com/suwa_nobu/items/cec37ce5a6141bb3eefc,suwa_nobu,21,32,11,30,49,19,0,,2026-09-09T13:19:58+09:00,"AI,ClaudeCode,AIエージェント,生成AI,開発環境",false
5,08e3bd535dbc79e0c738,Claude Code のスキルを47本運用して測った、7つのこと,https://qiita.com/suwa_nobu/items/08e3bd535dbc79e0c738,suwa_nobu,21,21,0,24,24,0,1,,2026-09-14T09:51:51+09:00,"AI,生成AI,ClaudeCode,AIエージェント,Claude",true
6,b465ef863f8d8608f497,Claude Code のサブエージェントにも CLAUDE.md は全部渡る。外す設定ができた,https://qiita.com/suwa_nobu/items/b465ef863f8d8608f497,suwa_nobu,19,19,0,23,23,0,0,,2026-09-15T09:05:27+09:00,"AI,AIエージェント,AI駆動開発,ClaudeCode,生成AI",true
7,5145961004e38e2fe316,拒否ルールを全部消しても、Claude Code は eval を止めた。守っていたのは別の仕組みだった,https://qiita.com/suwa_nobu/items/5145961004e38e2fe316,suwa_nobu,16,16,0,19,19,0,0,,2026-09-16T09:21:29+09:00,"AI,生成AI,ClaudeCode,Claude,ShellScript",true
8,0424c506333a31da0d04,GitHubトレンドのスキル集を入れたら、自分のスキル2本の説明が消えた,https://qiita.com/suwa_nobu/items/0424c506333a31da0d04,suwa_nobu,15,16,1,15,21,6,0,,2026-09-07T18:34:54+09:00,"AI,ClaudeCode,AIエージェント,生成AI,開発環境",false
9,6b00e31860d275e7b6b4,Claude Code で編集を拒否したファイルが、tee なら4回中4回書けた,https://qiita.com/suwa_nobu/items/6b00e31860d275e7b6b4,suwa_nobu,15,15,0,20,20,0,0,,2026-09-14T09:33:55+09:00,"AI,生成AI,ClaudeCode,AIエージェント,Claude",true
10,e710494b7f98c653eec0,Claude Code の changelog が「変更した」と書いた挙動は、5バージョン前から同じだった,https://qiita.com/suwa_nobu/items/e710494b7f98c653eec0,suwa_nobu,15,15,0,19,19,0,0,,2026-09-11T08:37:25+09:00,"AI,生成AI,ClaudeCode,AIエージェント,Claude",false
11,e867493a5cbcdfaa40c9,Write() で拒否しても、Claude Code は12回とも書き込んだ。効いていたのは Edit() だけだった,https://qiita.com/suwa_nobu/items/e867493a5cbcdfaa40c9,suwa_nobu,15,15,0,18,18,0,0,,2026-09-18T08:41:01+09:00,"AI,生成AI,ClaudeCode,Claude,Security",true
12,2f02f97d40afb4b5db6c,「他は何も変えないで」と書き足しても、Claude Code は3回に2回それを無視した,https://qiita.com/suwa_nobu/items/2f02f97d40afb4b5db6c,suwa_nobu,15,15,0,18,18,0,1,,2026-09-10T09:38:25+09:00,"AI,生成AI,ClaudeCode,AIエージェント,Claude",false
13,e42b66ded61c85d02f1c,Claude Code の設定10件を測り直したら、2件は挙動が変わっていた,https://qiita.com/suwa_nobu/items/e42b66ded61c85d02f1c,suwa_nobu,15,15,0,15,16,1,0,,2026-09-08T09:33:18+09:00,"AI,ClaudeCode,AIエージェント,生成AI,開発環境",false
14,e02595193c2ec2e733a3,Claude Code にスキルを80本足しても、増えたトークンは185だった,https://qiita.com/suwa_nobu/items/e02595193c2ec2e733a3,suwa_nobu,15,15,0,15,16,1,0,,2026-09-07T13:32:40+09:00,"AI,AIエージェント,ClaudeCode,生成AI,開発環境",false
