rank,id,title,url,user_id,stocks_delta_7d,current_stocks_count,previous_stocks_count,likes_delta_7d,current_likes_count,previous_likes_count,comments_count,page_views_count,created_at,tags,is_new_in_period
1,d6a54f3694726b9141f3,CLAUDE.mdをそろそろ見直す時期かも ── Claude 5世代向けの最適化手順・スキル・プロジェクト種類別の例,https://qiita.com/nogataka/items/d6a54f3694726b9141f3,nogataka,82,82,0,82,82,0,3,,2026-09-05T12:18:47+09:00,"ClaudeCode,Claude,Anthropic,AI,LLM",true
2,00cb0b8d61ca76769c88,最近取り入れたClaude Codeの個人的tips 4選,https://qiita.com/kuma_3838/items/00cb0b8d61ca76769c88,kuma_3838,49,49,0,69,69,0,0,,2026-09-07T06:48:30+09:00,"ClaudeCode,生成AI,Bash,ORCA",true
3,94df4fbdeabaaf8f8ef5,AIエージェント14製品を徹底比較｜暴走せず社内業務を任せられるのは？ Claude・Cursor・Devin・Manus…【中小企業の導入判断ガイド】,https://qiita.com/songchong/items/94df4fbdeabaaf8f8ef5,songchong,19,19,0,16,16,0,0,,2026-09-07T01:02:59+09:00,"AIエージェント,ClaudeCode,Claude,MCP,Salesforce",true
4,fe4b1810f45e4b6df166,新人AI禁止のあと、「新人AI制御教育ハーネス」を配った結果（Skill原文あり）,https://qiita.com/WdknWdkn/items/fe4b1810f45e4b6df166,WdknWdkn,17,245,228,13,322,309,2,,2026-08-19T23:48:07+09:00,"生成AI,ClaudeCode,新人プログラマ応援,AI,マネジメント",false
5,3a135f5db9d53257a9e4,Claude Code のキャッシュ、ツールを使ったターンだけ乗るようになった,https://qiita.com/suwa_nobu/items/3a135f5db9d53257a9e4,suwa_nobu,16,16,0,20,20,0,0,,2026-09-04T10:20:11+09:00,"AI,ClaudeCode,AIエージェント,生成AI,開発環境",true
6,5fe930eb46d064b3da06,Claude Code でモデルを切り替えると、そのターンだけ書き直しが287倍,https://qiita.com/suwa_nobu/items/5fe930eb46d064b3da06,suwa_nobu,15,33,18,17,43,26,1,,2026-09-01T09:02:38+09:00,"AI,AIエージェント,ClaudeCode,生成AI,開発環境",false
7,8b48962aa6d5408abe86,MCPサーバーを1つ作って分かった、「MCP対応」の前にやること｜業務システム56件・MCP提供は25.0%,https://qiita.com/songchong/items/8b48962aa6d5408abe86,songchong,15,15,0,14,14,0,0,,2026-09-08T23:00:53+09:00,"MCP,AIエージェント,AI,API,初心者",true
8,252947681e7914cd9e2c,AIエージェントにファイルを消される・課金が止まらない・秘密鍵が漏れる｜暴走の原理と4層の対策を調べてみた,https://qiita.com/songchong/items/252947681e7914cd9e2c,songchong,15,15,0,13,13,0,0,,2026-09-10T02:47:10+09:00,"AIエージェント,Security,LLM,MCP,Docker",true
9,b019a99daaca6687cdf7,GPT-5.6 Lunaを2ヶ月使い倒した結果、ガチでコスパ最強だった,https://qiita.com/nolanlover0527/items/b019a99daaca6687cdf7,nolanlover0527,9,9,0,14,14,0,0,,2026-09-07T08:57:05+09:00,"ChatGPT,GPT-5.6,Kiro,Claude,AI",true
10,320b4230c0b0c169ba13,AIエージェントの作業結果、マークダウンで読むの辛くない？ →「HTML共有くん」を作りました,https://qiita.com/minorun365/items/320b4230c0b0c169ba13,minorun365,8,110,102,6,147,141,2,,2026-08-16T02:41:46+09:00,"AI,AWS,ClaudeCode,CloudFront,S3",false
