rank,id,title,url,user_id,stocks_count,stocks_delta,likes_count,likes_delta,previous_rank,rank_delta,comments_count,page_views_count,created_at,tags
1,fe4b1810f45e4b6df166,新人AI禁止のあと、「新人AI制御教育ハーネス」を配った結果（Skill原文あり）,https://qiita.com/WdknWdkn/items/fe4b1810f45e4b6df166,WdknWdkn,212,0,294,3,2,1,2,,2026-08-19T23:48:07+09:00,"生成AI,ClaudeCode,新人プログラマ応援,AI,マネジメント"
2,fd8f449f1dddcc9f31fe,【インシデント報告】Defender が有効なのに、開発機で5日間マイニングされていた,https://qiita.com/claudecat/items/fd8f449f1dddcc9f31fe,claudecat,128,0,154,1,3,1,5,,2026-08-16T11:59:04+09:00,"個人開発,Security,ClaudeCode,Windows,PowerShell"
3,320b4230c0b0c169ba13,AIエージェントの作業結果、マークダウンで読むの辛くない？ →「HTML共有くん」を作りました,https://qiita.com/minorun365/items/320b4230c0b0c169ba13,minorun365,102,1,136,2,4,1,2,,2026-08-16T02:41:46+09:00,"AI,AWS,ClaudeCode,CloudFront,S3"
4,224f55bc85b813930f61,ずぼらAI駆動開発、爆誕,https://qiita.com/nobu34/items/224f55bc85b813930f61,nobu34,59,0,71,0,5,1,3,,2026-08-05T09:22:29+09:00,"AI,ClaudeCode,AI駆動開発,tips,ポエム"
5,b4a874f0bbf91d378097,自分のHTML資産を増やすと、AIで見た目の良いサイトを作りやすくなる,https://qiita.com/uni928/items/b4a874f0bbf91d378097,uni928,53,1,61,1,6,1,0,,2026-08-07T12:45:45+09:00,"HTML,JavaScript,ChatGPT,AI,Claude"
6,42537e0b14b38797d218,AIコーディングの「知識カットオフ」を埋める Context7 MCP Server,https://qiita.com/tomada/items/42537e0b14b38797d218,tomada,48,0,37,0,7,1,0,,2026-08-21T22:56:10+09:00,"MCP,Context7,ClaudeCode,cursor,AI駆動開発"
7,e5c56a2f7b976cfc17ea,エラーレスポンス設計の現在地2026,https://qiita.com/tatsuya582/items/e5c56a2f7b976cfc17ea,tatsuya582,41,0,74,0,8,1,0,,2026-08-14T13:36:16+09:00,"WebAPI,HTTP,API,ClaudeCode,設計"
8,ae3e9f9f0f5a4515f276,Antigravity for VS Code in GitHub Codespacesが便利すぎる件【サンドボックス / 脱GitHub Copilot】,https://qiita.com/yangguofu/items/ae3e9f9f0f5a4515f276,yangguofu,41,1,48,1,9,1,0,,2026-08-26T04:14:13+09:00,"VSCode,Antigravity,GitHubCopilot,ClaudeCode,生成AI"
9,573178ed3b8a6a22ebb1,【便利】 Claude Codeの覚えておきたいスラッシュコマンドまとめ,https://qiita.com/tamashiro_nobuyuki/items/573178ed3b8a6a22ebb1,tamashiro_nobuyuki,39,0,36,1,10,1,0,,2026-08-06T11:00:03+09:00,"ClaudeCode,AI,開発効率化"
10,4183a8e97738ba45f435,Claude Code に制限モードが入った。自作スキル47本が0本になった,https://qiita.com/jqit_suwa/items/4183a8e97738ba45f435,jqit_suwa,38,1,37,1,11,1,1,,2026-08-28T16:58:56+09:00,"AI,ClaudeCode,AIエージェント,Security,AgentSkills"
