rank,id,title,url,user_id,stocks_count,stocks_delta,likes_count,likes_delta,previous_rank,rank_delta,comments_count,page_views_count,created_at,tags
1,4385ac59ebefb923cf0d,これを読めば分かるClaude Code 完全攻略ガイド,https://qiita.com/s-furuya-nri/items/4385ac59ebefb923cf0d,s-furuya-nri,357,17,298,15,1,0,1,,2026-05-30T15:45:08+09:00,"Claude,AI駆動開発,AIエージェント,ClaudeCode,2025JapanAWSJr.Champions"
2,aeaee3e64e75076503fe,Claude Code を社内導入する時の最低限ガードレール5項目 — 機密情報を漏らさない設定パターン,https://qiita.com/ennagara128/items/aeaee3e64e75076503fe,ennagara128,213,,188,,,,1,,2026-05-17T12:40:01+09:00,"Security,AI,AI駆動開発,ClaudeCode,CLAUDE_md"
3,dc26f7468dcd39fbe62f,17万スター超のCLAUDE.mdに学ぶ、Claude Codeを暴走させない運用術,https://qiita.com/4q_sano/items/dc26f7468dcd39fbe62f,4q_sano,190,,176,,,,0,59013,2026-05-26T22:39:19+09:00,ClaudeCode
4,ab5bf50d9f68e7c8de56,Claude Code を社内で使うための「AIエージェントセキュリティ」実践編,https://qiita.com/sharu389no/items/ab5bf50d9f68e7c8de56,sharu389no,152,,150,,,,1,,2026-05-15T14:08:38+09:00,"Security,OSS,MCP,AIエージェント,ClaudeCode"
5,6ec24ba4942973a1ce0b,ClaudeCodeとCodexにコーディングを全て任せて商用レベルのUnityゲーム開発を行う【後編】,https://qiita.com/archeleeds/items/6ec24ba4942973a1ce0b,archeleeds,114,7,113,4,2,-3,0,,2026-05-30T15:17:48+09:00,"Unity,AI,codex,AI駆動開発,ClaudeCode"
6,d8919d94f55d86e9881c,Claude Codeのskillsアイデア大全20選,https://qiita.com/kamome_susume/items/d8919d94f55d86e9881c,kamome_susume,107,,81,,,,0,,2026-05-16T11:37:08+09:00,"AI,Claude,AIエージェント,ClaudeCode"
7,61b10d10c63db47a64e7,AIエージェントのトークン代を節約するNetflixのエンジニアが作ったツール「Headroom」について調べてみた,https://qiita.com/shinkai_/items/61b10d10c63db47a64e7,shinkai_,94,7,118,6,3,-4,3,,2026-06-03T09:19:10+09:00,"AI,LLM,AIエージェント,ClaudeCode,Headroom"
8,c8b5cca97554f6f64782,Claude Code x Obsidianで、LLM Wiki構築 | セッションを切り替えても会話を続けられる方法,https://qiita.com/usayamadausako/items/c8b5cca97554f6f64782,usayamadausako,78,6,75,3,4,-4,0,,2026-05-30T13:17:32+09:00,"Obsidian,ClaudeCode"
9,47a13155032f716a43bd,【Claude Code / Codex × GAS】コピペ脱出！Google Workspace自動化レシピ7選,https://qiita.com/TMiyamoto/items/47a13155032f716a43bd,TMiyamoto,65,,67,,,,0,,2026-05-27T13:17:37+09:00,"GoogleAppsScript,自動化,codex,生成AI,ClaudeCode"
10,c61eb886faa1cee69054,日本酒記録アプリをAWSを使って作ってみた,https://qiita.com/yo_arai/items/c61eb886faa1cee69054,yo_arai,40,3,70,3,5,-5,0,,2026-06-03T00:17:43+09:00,"AWS,S3,lambda,bedrock,Claude"
11,8607bf9f2683fb8442de,Claude Code はセッションをまたぐと記憶がリセットされる — 5分で永続記憶を仕込む方法,https://qiita.com/jqit_suwa/items/8607bf9f2683fb8442de,jqit_suwa,37,,40,,,,0,,2026-05-13T11:14:27+09:00,"AI,MCP,Anthropic,AIエージェント,ClaudeCode"
12,545148471e8f2b63c9a6,Claude Code と Codex の主要機能を比較する｜MCP・Skills・メモリ・Subagents・Hooks・Plugins リファレンス,https://qiita.com/nogataka/items/545148471e8f2b63c9a6,nogataka,32,0,20,0,6,-6,0,,2026-06-01T11:45:06+09:00,"AI,MCP,OpenAI,codex,ClaudeCode"
13,ea44baec84417d36b85d,Claude Opus 4.8 のプロンプティング・ベストプラクティス — 公式ガイドの要点,https://qiita.com/y-morimatsu/items/ea44baec84417d36b85d,y-morimatsu,30,2,29,1,8,-5,0,,2026-06-01T14:49:13+09:00,"AI,エージェント,プロンプトエンジニアリング,ClaudeCode,Opus4.8"
14,e1d27a1b8d2f3d13f779,Claude Code を使うなら知っておきたい 6 つのオープンソースツール,https://qiita.com/TianqiYuan/items/e1d27a1b8d2f3d13f779,TianqiYuan,30,,23,,,,0,,2026-05-14T02:52:59+09:00,"OpenSource,AI,nocode,Claude"
15,a5234436a61194e24df7,出たてほやほやのClaude Opus 4.8を整理してみた,https://qiita.com/kaichan_dot/items/a5234436a61194e24df7,kaichan_dot,28,-1,46,0,7,-8,0,,2026-05-29T04:38:36+09:00,"AI,駆け出しエンジニア,LLM,Claude,ClaudeCode"
16,548e71c8ff17fc543442,【Claude Code】激詰レビュワーSKILL 〜分からないコードをPRに出すな〜,https://qiita.com/kotobuki5991/items/548e71c8ff17fc543442,kotobuki5991,22,,29,,,,0,,2026-05-20T16:52:41+09:00,"レビュー,AI,SKILLS,Claude,ClaudeCode"
17,b72789a13b0f42f2f001,Claude Code を大規模コードベースで使うときのプラクティス,https://qiita.com/TaigoKuriyama/items/b72789a13b0f42f2f001,TaigoKuriyama,21,,17,,,,0,,2026-05-16T11:16:55+09:00,ClaudeCode
18,04b86ec7601e055c6fe8,Claude Code Action と Copilot レビューで GitHub Actions の失敗を自己修復するパイプラインを作った話,https://qiita.com/jqit-yukiono/items/04b86ec7601e055c6fe8,jqit-yukiono,20,0,23,0,9,-9,0,,2026-06-01T11:36:12+09:00,"Git,Jenkins,GitHubActions,GitHubCopilot,ClaudeCode"
19,a8274aef2a4c882197d6,Claude Codeのスキルが毎日勝手に改善されていく仕組みを作った,https://qiita.com/hiropon122/items/a8274aef2a4c882197d6,hiropon122,20,,22,,,,0,,2026-05-24T07:33:34+09:00,"automation,AI,ClaudeCode,AgentSkills"
20,03529caccd796a8a8dcf,Claude Codeのフックで「自分専用セカンドブレイン」を作る ─ 10本超のフック構成と実装例,https://qiita.com/tateishi-t/items/03529caccd796a8a8dcf,tateishi-t,20,0,15,0,10,-10,0,,2026-06-03T21:55:33+09:00,"自動化,hooks,Obsidian,Anthropic,ClaudeCode"
