rank,id,title,url,user_id,stocks_count,stocks_delta,likes_count,likes_delta,previous_rank,rank_delta,comments_count,page_views_count,created_at,tags
1,fe4b1810f45e4b6df166,新人AI禁止のあと、「新人AI制御教育ハーネス」を配った結果（Skill原文あり）,https://qiita.com/WdknWdkn/items/fe4b1810f45e4b6df166,WdknWdkn,248,3,325,3,1,0,2,,2026-08-19T23:48:07+09:00,"生成AI,ClaudeCode,新人プログラマ応援,AI,マネジメント"
2,fd8f449f1dddcc9f31fe,【インシデント報告】Defender が有効なのに、開発機で5日間マイニングされていた,https://qiita.com/claudecat/items/fd8f449f1dddcc9f31fe,claudecat,132,0,167,2,2,0,5,,2026-08-16T11:59:04+09:00,"個人開発,Security,ClaudeCode,Windows,PowerShell"
3,320b4230c0b0c169ba13,AIエージェントの作業結果、マークダウンで読むの辛くない？ →「HTML共有くん」を作りました,https://qiita.com/minorun365/items/320b4230c0b0c169ba13,minorun365,111,1,147,0,3,0,2,,2026-08-16T02:41:46+09:00,"AI,AWS,ClaudeCode,CloudFront,S3"
4,d6a54f3694726b9141f3,CLAUDE.mdをそろそろ見直す時期かも ── Claude 5世代向けの最適化手順・スキル・プロジェクト種類別の例,https://qiita.com/nogataka/items/d6a54f3694726b9141f3,nogataka,83,1,83,1,4,0,3,,2026-09-05T12:18:47+09:00,"ClaudeCode,Claude,Anthropic,AI,LLM"
5,00cb0b8d61ca76769c88,最近取り入れたClaude Codeの個人的tips 4選,https://qiita.com/kuma_3838/items/00cb0b8d61ca76769c88,kuma_3838,60,11,83,14,8,3,0,,2026-09-07T06:48:30+09:00,"ClaudeCode,生成AI,Bash,ORCA"
6,ae3e9f9f0f5a4515f276,Antigravity for VS Code in GitHub Codespacesが便利すぎる件【サンドボックス / 脱GitHub Copilot】,https://qiita.com/yangguofu/items/ae3e9f9f0f5a4515f276,yangguofu,59,1,70,1,5,-1,0,,2026-08-26T04:14:13+09:00,"VSCode,Antigravity,GitHubCopilot,ClaudeCode,生成AI"
7,a0fa9752528e2b3def71,AIにテストを書かせると、決まって同じ場所が抜ける,https://qiita.com/suwa_nobu/items/a0fa9752528e2b3def71,suwa_nobu,52,0,70,0,6,-1,1,,2026-08-25T11:13:11+09:00,"AI,AIエージェント,ClaudeCode,ソフトウェアテスト,テスト自動化"
8,42537e0b14b38797d218,AIコーディングの「知識カットオフ」を埋める Context7 MCP Server,https://qiita.com/tomada/items/42537e0b14b38797d218,tomada,50,0,40,0,7,-1,0,,2026-08-21T22:56:10+09:00,"MCP,Context7,ClaudeCode,cursor,AI駆動開発"
9,e5c56a2f7b976cfc17ea,エラーレスポンス設計の現在地2026,https://qiita.com/tatsuya582/items/e5c56a2f7b976cfc17ea,tatsuya582,43,0,77,1,9,0,0,,2026-08-14T13:36:16+09:00,"WebAPI,HTTP,API,ClaudeCode,設計"
10,4183a8e97738ba45f435,Claude Code に制限モードが入った。自作スキル47本が0本になった,https://qiita.com/suwa_nobu/items/4183a8e97738ba45f435,suwa_nobu,40,0,42,0,10,0,1,,2026-08-28T16:58:56+09:00,"AI,AIエージェント,AgentSkills,ClaudeCode,Security"
11,5fe930eb46d064b3da06,Claude Code でモデルを切り替えると、そのターンだけ書き直しが287倍,https://qiita.com/suwa_nobu/items/5fe930eb46d064b3da06,suwa_nobu,34,1,43,0,12,1,1,,2026-09-01T09:02:38+09:00,"AI,AIエージェント,ClaudeCode,生成AI,開発環境"
12,a82fccf6d52c05156384,QAエンジニアの仕事が変わった——Claude CodeとPlaywrightで、テストからチケット管理まで全部AIに任せてみた話,https://qiita.com/a_sato_JQIT/items/a82fccf6d52c05156384,a_sato_JQIT,34,0,31,0,11,-1,0,,2026-08-21T18:04:05+09:00,"QA,Playwright,ClaudeCode,AI,自動化"
13,ccd228bb1c33b2a918f5,Claude Code の出力を35%短くしたら、情報がむしろ増えた,https://qiita.com/suwa_nobu/items/ccd228bb1c33b2a918f5,suwa_nobu,31,0,44,0,13,0,0,,2026-08-21T08:26:22+09:00,"AI,AIエージェント,ClaudeCode,生成AI,開発環境"
14,3906db61d153fe8691aa,Mermaidで書いた過去記事の図を、話題の図解スキルに食わせてみた — 色指定が全部捨てられた,https://qiita.com/suwa_nobu/items/3906db61d153fe8691aa,suwa_nobu,30,0,30,0,14,0,0,,2026-08-17T09:38:49+09:00,"AI,ClaudeCode,Qiita,mermaid,生成AI"
15,0bfbaffce6fae70be17f,『Claude Code実践入門』を発売日に一気読みしたので感想をつらつらと,https://qiita.com/tomada/items/0bfbaffce6fae70be17f,tomada,28,0,31,0,16,1,0,,2026-08-15T08:00:36+09:00,"ClaudeCode,Claude,生成AI,AIエージェント,書評"
