rank,id,title,url,user_id,stocks_count,stocks_delta,likes_count,likes_delta,previous_rank,rank_delta,comments_count,page_views_count,created_at,tags
1,e5d9ce6618523af1ffc5,生成AIが書いたドキュメントを読みたくない,https://qiita.com/take-yoda/items/e5d9ce6618523af1ffc5,take-yoda,153,3,264,4,1,0,2,,2026-09-13T21:01:18+09:00,"生成AI,ClaudeCode,プロンプトエンジニアリング,DesignDoc,SKILL"
2,d6a54f3694726b9141f3,CLAUDE.mdをそろそろ見直す時期かも ── Claude 5世代向けの最適化手順・スキル・プロジェクト種類別の例,https://qiita.com/nogataka/items/d6a54f3694726b9141f3,nogataka,132,0,123,0,2,0,4,,2026-09-05T12:18:47+09:00,"AI,Anthropic,Claude,ClaudeCode,LLM"
3,00cb0b8d61ca76769c88,最近取り入れたClaude Codeの個人的tips 4選,https://qiita.com/kuma_3838/items/00cb0b8d61ca76769c88,kuma_3838,95,0,111,1,3,0,0,,2026-09-07T06:48:30+09:00,"ClaudeCode,生成AI,Bash,ORCA"
4,a0fa9752528e2b3def71,AIにテストを書かせると、決まって同じ場所が抜ける,https://qiita.com/suwa_nobu/items/a0fa9752528e2b3def71,suwa_nobu,90,36,107,36,12,8,1,,2026-08-25T11:13:11+09:00,"AI,AIエージェント,ClaudeCode,ソフトウェアテスト,テスト自動化"
5,4183a8e97738ba45f435,Claude Code に制限モードが入った。自作スキル47本が0本になった,https://qiita.com/suwa_nobu/items/4183a8e97738ba45f435,suwa_nobu,76,36,78,36,24,19,1,,2026-08-28T16:58:56+09:00,"AI,AIエージェント,AgentSkills,ClaudeCode,Security"
6,5fe930eb46d064b3da06,Claude Code でモデルを切り替えると、そのターンだけ書き直しが287倍,https://qiita.com/suwa_nobu/items/5fe930eb46d064b3da06,suwa_nobu,70,0,80,0,4,-2,1,,2026-09-01T09:02:38+09:00,"AI,AIエージェント,ClaudeCode,生成AI,開発環境"
7,cec37ce5a6141bb3eefc,3万スターの Claude Code スキルを入れたら、出力が43%短くなった,https://qiita.com/suwa_nobu/items/cec37ce5a6141bb3eefc,suwa_nobu,69,1,86,1,5,-2,0,,2026-09-09T13:19:58+09:00,"AI,ClaudeCode,AIエージェント,生成AI,開発環境"
8,ae3e9f9f0f5a4515f276,Antigravity for VS Code in GitHub Codespacesが便利すぎる件【サンドボックス / 脱GitHub Copilot】,https://qiita.com/yangguofu/items/ae3e9f9f0f5a4515f276,yangguofu,61,0,71,0,6,-2,0,,2026-08-26T04:14:13+09:00,"VSCode,Antigravity,GitHubCopilot,ClaudeCode,生成AI"
9,817a26e02cd1f08c7edd,スター6万のAgent Skillを入れたら、呼ぶたびに9万トークン必要だった,https://qiita.com/suwa_nobu/items/817a26e02cd1f08c7edd,suwa_nobu,58,0,70,0,7,-2,0,,2026-08-31T08:21:05+09:00,"AI,AIエージェント,AgentSkills,ClaudeCode,生成AI"
10,08e3bd535dbc79e0c738,Claude Code のスキルを47本運用して測った、7つのこと,https://qiita.com/suwa_nobu/items/08e3bd535dbc79e0c738,suwa_nobu,58,1,61,1,9,-1,1,,2026-09-14T09:51:51+09:00,"AI,生成AI,ClaudeCode,AIエージェント,Claude"
11,c795cf89d0fd4091c9cb,Claude Code が AGENTS.md を読むようになった。ただし1回目のセッションでは読まれない,https://qiita.com/suwa_nobu/items/c795cf89d0fd4091c9cb,suwa_nobu,58,2,57,1,10,-1,1,,2026-09-19T10:49:27+09:00,"AI,生成AI,ClaudeCode,AIエージェント,Claude"
12,c0f5b86dfb8a3106cbaf,Claude Fable 5.1、キャッシュ読みは4分の1。ただし tool_choice が400を返す,https://qiita.com/suwa_nobu/items/c0f5b86dfb8a3106cbaf,suwa_nobu,57,0,68,0,8,-4,0,,2026-09-02T13:17:35+09:00,"AI,AIエージェント,API,ClaudeCode,生成AI"
13,b465ef863f8d8608f497,Claude Code のサブエージェントにも CLAUDE.md は全部渡る。外す設定ができた,https://qiita.com/suwa_nobu/items/b465ef863f8d8608f497,suwa_nobu,56,1,59,0,11,-2,0,,2026-09-15T09:05:27+09:00,"AI,AIエージェント,AI駆動開発,ClaudeCode,生成AI"
14,137a2810fb3fa3f773e8,Claude Codeのセッション間通信、Windowsでも動きます（v2.1.234から）,https://qiita.com/suwa_nobu/items/137a2810fb3fa3f773e8,suwa_nobu,55,36,60,36,27,13,0,,2026-08-24T09:30:00+09:00,"AI,AIエージェント,ClaudeCode,Windows,生成AI"
15,e11d49c9bb7eb7aaea37,AIに作らせたコードを、まっさらな環境で動かしてみた,https://qiita.com/suwa_nobu/items/e11d49c9bb7eb7aaea37,suwa_nobu,54,37,60,36,31,16,0,,2026-08-27T09:21:34+09:00,"AI,AIエージェント,ClaudeCode,JavaScript,Python"
16,92a59e7a464fac9731da,AIの思考ログは、暗号化されているから安全ではなかった,https://qiita.com/suwa_nobu/items/92a59e7a464fac9731da,suwa_nobu,54,36,55,36,30,14,0,,2026-08-26T08:46:05+09:00,"AI,ClaudeCode,LLM,Security,生成AI"
17,4231026d13f7527c0f69,AIの口癖を日本語記事で測ろうとして、3回とも失敗した,https://qiita.com/suwa_nobu/items/4231026d13f7527c0f69,suwa_nobu,53,36,58,36,32,15,0,,2026-08-29T19:54:02+09:00,"AI,ClaudeCode,Qiita,生成AI,自然言語処理"
18,5145961004e38e2fe316,拒否ルールを全部消しても、Claude Code は eval を止めた。守っていたのは別の仕組みだった,https://qiita.com/suwa_nobu/items/5145961004e38e2fe316,suwa_nobu,53,1,55,0,15,-3,0,,2026-09-16T09:21:29+09:00,"AI,生成AI,ClaudeCode,Claude,ShellScript"
19,0424c506333a31da0d04,GitHubトレンドのスキル集を入れたら、自分のスキル2本の説明が消えた,https://qiita.com/suwa_nobu/items/0424c506333a31da0d04,suwa_nobu,52,0,57,0,13,-6,0,,2026-09-07T18:34:54+09:00,"AI,ClaudeCode,AIエージェント,生成AI,開発環境"
20,7ecdfc6067e09aed00a1,/model を1度でも押すと ANTHROPIC_DEFAULT_MODEL は効きません,https://qiita.com/suwa_nobu/items/7ecdfc6067e09aed00a1,suwa_nobu,52,36,57,36,35,15,0,,2026-08-25T08:56:32+09:00,"AI,AIエージェント,ClaudeCode,生成AI,開発環境"
21,6b00e31860d275e7b6b4,Claude Code で編集を拒否したファイルが、tee なら4回中4回書けた,https://qiita.com/suwa_nobu/items/6b00e31860d275e7b6b4,suwa_nobu,52,1,56,0,17,-4,0,,2026-09-14T09:33:55+09:00,"AI,生成AI,ClaudeCode,AIエージェント,Claude"
22,3a135f5db9d53257a9e4,Claude Code のキャッシュ、ツールを使ったターンだけ乗るようになった,https://qiita.com/suwa_nobu/items/3a135f5db9d53257a9e4,suwa_nobu,52,0,56,0,14,-8,0,,2026-09-04T10:20:11+09:00,"AI,ClaudeCode,AIエージェント,生成AI,開発環境"
23,e867493a5cbcdfaa40c9,Write() で拒否しても、Claude Code は12回とも書き込んだ。効いていたのは Edit() だけだった,https://qiita.com/suwa_nobu/items/e867493a5cbcdfaa40c9,suwa_nobu,52,1,55,0,18,-5,0,,2026-09-18T08:41:01+09:00,"AI,生成AI,ClaudeCode,Claude,Security"
