rank,id,title,url,user_id,stocks_count,stocks_delta,likes_count,likes_delta,previous_rank,rank_delta,comments_count,page_views_count,created_at,tags
1,4385ac59ebefb923cf0d,これを読めば分かるClaude Code 完全攻略ガイド,https://qiita.com/s-furuya-nri/items/4385ac59ebefb923cf0d,s-furuya-nri,340,93,283,54,1,0,1,,2026-05-30T15:45:08+09:00,"Claude,AI駆動開発,AIエージェント,ClaudeCode,2025JapanAWSJr.Champions"
2,6ec24ba4942973a1ce0b,ClaudeCodeとCodexにコーディングを全て任せて商用レベルのUnityゲーム開発を行う【後編】,https://qiita.com/archeleeds/items/6ec24ba4942973a1ce0b,archeleeds,107,21,109,10,2,0,0,,2026-05-30T15:17:48+09:00,"Unity,AI,codex,AI駆動開発,ClaudeCode"
3,61b10d10c63db47a64e7,AIエージェントのトークン代を節約するNetflixのエンジニアが作ったツール「Headroom」について調べてみた,https://qiita.com/shinkai_/items/61b10d10c63db47a64e7,shinkai_,87,9,112,6,3,0,3,,2026-06-03T09:19:10+09:00,"AI,LLM,AIエージェント,ClaudeCode,Headroom"
4,c8b5cca97554f6f64782,Claude Code x Obsidianで、LLM Wiki構築 | セッションを切り替えても会話を続けられる方法,https://qiita.com/usayamadausako/items/c8b5cca97554f6f64782,usayamadausako,72,11,72,9,5,1,0,,2026-05-30T13:17:32+09:00,"Obsidian,ClaudeCode"
5,c61eb886faa1cee69054,日本酒記録アプリをAWSを使って作ってみた,https://qiita.com/yo_arai/items/c61eb886faa1cee69054,yo_arai,37,8,67,8,7,2,0,,2026-06-03T00:17:43+09:00,"AWS,S3,lambda,bedrock,Claude"
6,545148471e8f2b63c9a6,Claude Code と Codex の主要機能を比較する｜MCP・Skills・メモリ・Subagents・Hooks・Plugins リファレンス,https://qiita.com/nogataka/items/545148471e8f2b63c9a6,nogataka,32,0,20,0,6,0,0,,2026-06-01T11:45:06+09:00,"AI,MCP,OpenAI,codex,ClaudeCode"
7,a5234436a61194e24df7,出たてほやほやのClaude Opus 4.8を整理してみた,https://qiita.com/kaichan_dot/items/a5234436a61194e24df7,kaichan_dot,29,0,46,1,8,1,0,,2026-05-29T04:38:36+09:00,"AI,駆け出しエンジニア,LLM,Claude,ClaudeCode"
8,ea44baec84417d36b85d,Claude Opus 4.8 のプロンプティング・ベストプラクティス — 公式ガイドの要点,https://qiita.com/y-morimatsu/items/ea44baec84417d36b85d,y-morimatsu,28,0,28,1,9,1,0,,2026-06-01T14:49:13+09:00,"AI,エージェント,プロンプトエンジニアリング,ClaudeCode,Opus4.8"
9,04b86ec7601e055c6fe8,Claude Code Action と Copilot レビューで GitHub Actions の失敗を自己修復するパイプラインを作った話,https://qiita.com/jqit-yukiono/items/04b86ec7601e055c6fe8,jqit-yukiono,20,0,23,0,10,1,0,,2026-06-01T11:36:12+09:00,"Git,Jenkins,GitHubActions,GitHubCopilot,ClaudeCode"
10,03529caccd796a8a8dcf,Claude Codeのフックで「自分専用セカンドブレイン」を作る ─ 10本超のフック構成と実装例,https://qiita.com/tateishi-t/items/03529caccd796a8a8dcf,tateishi-t,20,0,15,0,11,1,0,,2026-06-03T21:55:33+09:00,"自動化,hooks,Obsidian,Anthropic,ClaudeCode"
11,8965ba4f5840807031cb,Claude Codeと一緒に、MagicPodのWebAPI × TypeScript自動テストを作った話,https://qiita.com/ayshiina/items/8965ba4f5840807031cb,ayshiina,19,0,27,2,12,1,0,,2026-06-02T16:45:41+09:00,"TypeScript,自動テスト,QA,MagicPod,ClaudeCode"
12,a072528364883ae7bb96,[ハンズオン手順書] Claude + Microsoft Foundry で AI エージェントを構築する #CodeWithClaude ,https://qiita.com/chomado/items/a072528364883ae7bb96,chomado,16,8,25,16,24,12,0,,2026-06-08T21:29:01+09:00,"ハンズオン,Claude,AIエージェント,MicrosoftFoundry"
13,747c997d65ac873addd1,学習が続かないエンジニアへ。仲間と一緒に成長できるコミュニティを作りました,https://qiita.com/ari_init/items/747c997d65ac873addd1,ari_init,16,0,24,1,13,0,0,,2026-05-29T09:33:43+09:00,"GitHub,初心者,AI,学習記録,ClaudeCode"
14,8f88307b7cb13b748e57,AIエージェントのトークン代を節約する CLAUDE.md と copilot-instructions.md 実践ガイド  AIエージェントでは毎ターン何が起きているのか,https://qiita.com/shinkai_/items/8f88307b7cb13b748e57,shinkai_,16,6,21,7,18,4,0,,2026-06-08T08:17:13+09:00,"AI,GitHubCopilot,生成AI,AIエージェント,ClaudeCode"
15,c153d50810f2945897d8,「そのpromptちょうだい」と言われるけど、たぶん同じ設計書は出てこない ── engineer to delegate to で本当に効いていたもの,https://qiita.com/ntaka329/items/c153d50810f2945897d8,ntaka329,15,5,19,1,17,2,1,,2026-06-08T11:36:29+09:00,"開発プロセス,生成AI,プロンプトエンジニアリング,AIエージェント,ClaudeCode"
16,aaa3ce165cb4efdabd18,Claude Codeで使うモデルを変更してみた検証メモ,https://qiita.com/KNR109/items/aaa3ce165cb4efdabd18,KNR109,13,0,14,0,15,-1,0,,2026-05-30T07:15:03+09:00,"Minimax,生成AI,AI駆動開発,AIエージェント,ClaudeCode"
17,dc10f90a5aad61aad0e8,「個人で使うClaude Code」を「チームで育てるClaude Code」にする2つの仕組み,https://qiita.com/k_yamaki/items/dc10f90a5aad61aad0e8,k_yamaki,12,5,19,4,28,11,0,,2026-06-08T08:56:35+09:00,"チームビルディング,ClaudeCode"
18,b3c1a210368518a257ae,Excel手順書の自動生成をClaude Codeに丸投げしたら、プロンプトの書き方が9割だった,https://qiita.com/hirashima-gmoconnect/items/b3c1a210368518a257ae,hirashima-gmoconnect,12,0,10,0,16,-2,0,,2026-06-02T15:44:51+09:00,"Excel,生成AI,プロンプトエンジニアリング,ClaudeCode"
19,266dcb5c7a08e25d09d8,Claude Opus 4.8 を読み解く――「賢さ」から「任せられるか」へ移った設計思想とDynamic Workflows,https://qiita.com/nogataka/items/266dcb5c7a08e25d09d8,nogataka,10,0,13,0,19,0,0,,2026-05-29T10:10:55+09:00,"AI,生成AI,LLM,Anthropic,ClaudeCode"
20,411e39ef6571379ec369,Claude Code security-guidance プラグイン入門 — リアルタイム脆弱性検出の仕組み,https://qiita.com/kai_kou/items/411e39ef6571379ec369,kai_kou,10,0,11,0,20,0,0,,2026-05-30T18:19:31+09:00,"Security,Plugin,AI,Anthropic,ClaudeCode"
21,fbac8eaa26e222f3d6c7,"「マニュアル誰も読まないんですよ」「アプリの""中""に置いてないからだよ」〜使い方ガイドを静的HTMLでアプリに埋め込む〜",https://qiita.com/toarusyakaijin/items/fbac8eaa26e222f3d6c7,toarusyakaijin,10,0,8,1,21,0,0,,2026-05-31T21:02:17+09:00,"TypeScript,フロントエンド,React,Next.js,ClaudeCode"
22,924d955a31dd74827abf,謎だらけのAWSをClaudeと2人で棚卸しして、月数千ドルのコストを削った話,https://qiita.com/ktdatascience/items/924d955a31dd74827abf,ktdatascience,9,0,15,0,22,0,0,,2026-06-06T19:36:16+09:00,"AWS,初心者,awscli,コスト最適化,Claude"
23,bc59607d940a9e87c189,非エンジニアでもAIで小さなシステム修正はできる。Claude Code・Cursor時代の依頼術,https://qiita.com/yamadagenki/items/bc59607d940a9e87c189,yamadagenki,8,0,23,0,23,0,0,,2026-06-05T09:50:46+09:00,"ポエム,cursor,生成AI,AI駆動開発,ClaudeCode"
24,a8c442b239b936893dbf,計画は願望、振り返りは事実 ― Contribution Arc の日報システム,https://qiita.com/ari_init/items/a8c442b239b936893dbf,ari_init,8,0,7,0,25,1,0,,2026-06-03T12:37:30+09:00,"GitHub,初心者,AI,学習記録,ClaudeCode"
25,a900c59cdab87e18eae7,Google Antigravity 2.0入門 — Go製CLIとサンドボックスで安全なAI開発,https://qiita.com/kai_kou/items/a900c59cdab87e18eae7,kai_kou,8,0,7,0,26,1,0,,2026-05-28T14:13:51+09:00,"CLI,MCP,Gemini,GoogleAI,AIAgent"
26,b1771dbddf62c958acaf,Anthropic の「環境中心」設計思想を読み解く - Claude Code / Agent Skills / MCP が同じ方向を向いている理由,https://qiita.com/nogataka/items/b1771dbddf62c958acaf,nogataka,8,0,5,0,27,1,0,,2026-06-01T11:50:44+09:00,"AI,MCP,LLM,Anthropic,ClaudeCode"
27,fe9b0e65e2252af773c9,Claude Code Dynamic Workflows入門 — 並列サブエージェントで大規模タスクを自動化する,https://qiita.com/kai_kou/items/fe9b0e65e2252af773c9,kai_kou,7,0,13,0,29,2,0,,2026-05-29T14:16:13+09:00,"JavaScript,automation,Anthropic,AIAgent,ClaudeCode"
28,5ca0c12a8495530f7d09,Claude Code と Codex のレート残量を確認するためにブラウザを開くのをやめた話,https://qiita.com/tatsuya582/items/5ca0c12a8495530f7d09,tatsuya582,6,6,16,13,270,242,0,,2026-06-10T09:01:43+09:00,"ShellScript,codex,生成AI,Claude,ClaudeCode"
29,af9551596ea5fa7a6f30,"Claude に E2E 回帰試験を振ったら呼び戻され続けた話 ── ""段取り八分"" を地で行く現場ノウハウ",https://qiita.com/ntaka329/items/af9551596ea5fa7a6f30,ntaka329,6,0,10,0,30,1,0,,2026-05-28T16:52:27+09:00,"テスト自動化,E2Eテスト,リグレッションテスト,Playwright,ClaudeCode"
30,dc64fda8f0db972c392b,【2026年版】AI for Scienceを加速する科学系MCPサーバー完全ガイド｜GitHub Copilot × 研究効率化,https://qiita.com/hisaho/items/dc64fda8f0db972c392b,hisaho,6,1,8,0,35,5,0,,2026-06-01T15:00:34+09:00,"MCP,GitHubCopilot,githubcopilotcli,研究効率化,AI4Science"
31,ea4e7d78651d6ed46796,Claude Code Skills のアンチパターン — 「なぜ Skills か」から考え直す設計の落とし穴,https://qiita.com/nogataka/items/ea4e7d78651d6ed46796,nogataka,6,0,7,0,31,0,0,,2026-05-28T18:02:17+09:00,"運用,AI,開発手法,SKILL,ClaudeCode"
32,cb6344af8c76b2672338,各コーディングエージェントがコードを「どう把握」しているのか差異と特徴を調べた,https://qiita.com/hokutoh/items/cb6344af8c76b2672338,hokutoh,6,,5,,,,0,,2026-06-10T17:14:20+09:00,"GitHubCopilot,AI駆動開発,AIエージェント,ClaudeCode,コーディングエージェント"
