rank,id,title,url,user_id,stocks_count,stocks_delta,likes_count,likes_delta,previous_rank,rank_delta,comments_count,page_views_count,created_at,tags
1,4385ac59ebefb923cf0d,これを読めば分かるClaude Code 完全攻略ガイド,https://qiita.com/s-furuya-nri/items/4385ac59ebefb923cf0d,s-furuya-nri,204,16,196,12,1,0,1,,2026-05-30T15:45:08+09:00,"Claude,AI駆動開発,AIエージェント,ClaudeCode,2025JapanAWSJr.Champions"
2,dc26f7468dcd39fbe62f,16万スター超のCLAUDE.mdに学ぶ、Claude Codeを暴走させない運用術,https://qiita.com/4q_sano/items/dc26f7468dcd39fbe62f,4q_sano,147,38,131,25,2,0,0,53338,2026-05-26T22:39:19+09:00,ClaudeCode
3,6ec24ba4942973a1ce0b,ClaudeCodeとCodexにコーディングを全て任せて商用レベルのUnityゲーム開発を行う【後編】,https://qiita.com/archeleeds/items/6ec24ba4942973a1ce0b,archeleeds,78,7,94,5,3,0,0,,2026-05-30T15:17:48+09:00,"Unity,AI,codex,AI駆動開発,ClaudeCode"
4,47a13155032f716a43bd,【Claude Code / Codex × GAS】コピペ脱出！Google Workspace自動化レシピ7選,https://qiita.com/TMiyamoto/items/47a13155032f716a43bd,TMiyamoto,56,17,62,11,4,0,0,,2026-05-27T13:17:37+09:00,"GoogleAppsScript,自動化,codex,生成AI,ClaudeCode"
5,c8b5cca97554f6f64782,Claude Code x Obsidianで、LLM Wiki構築 | セッションを切り替えても会話を続けられる方法,https://qiita.com/usayamadausako/items/c8b5cca97554f6f64782,usayamadausako,46,8,48,6,5,0,0,,2026-05-30T13:17:32+09:00,"Obsidian,ClaudeCode"
6,a5234436a61194e24df7,出たてほやほやのClaude Opus 4.8を整理してみた,https://qiita.com/kaichan_dot/items/a5234436a61194e24df7,kaichan_dot,25,10,38,6,9,3,0,,2026-05-29T04:38:36+09:00,"AI,駆け出しエンジニア,LLM,Claude,ClaudeCode"
7,61b10d10c63db47a64e7,AIエージェントのトークン代を節約するNetflixのエンジニアが作ったツール「Headroom」について調べてみた,https://qiita.com/shinkai_/items/61b10d10c63db47a64e7,shinkai_,19,,29,,,,1,,2026-06-03T09:19:10+09:00,"AI,LLM,AIエージェント,ClaudeCode,Headroom"
8,a8274aef2a4c882197d6,Claude Codeのスキルが毎日勝手に改善されていく仕組みを作った,https://qiita.com/hiropon122/items/a8274aef2a4c882197d6,hiropon122,19,0,22,0,7,-1,0,,2026-05-24T07:33:34+09:00,"automation,AI,ClaudeCode,AgentSkills"
9,04b86ec7601e055c6fe8,Claude Code Action と Copilot レビューで GitHub Actions の失敗を自己修復するパイプラインを作った話,https://qiita.com/jqit-yukiono/items/04b86ec7601e055c6fe8,jqit-yukiono,19,0,21,0,8,-1,0,,2026-06-01T11:36:12+09:00,"Git,Jenkins,GitHubActions,GitHubCopilot,ClaudeCode"
10,ea44baec84417d36b85d,Claude Opus 4.8 のプロンプティング・ベストプラクティス — 公式ガイドの要点,https://qiita.com/y-morimatsu/items/ea44baec84417d36b85d,y-morimatsu,15,,15,,,,0,,2026-06-01T14:49:13+09:00,"AI,エージェント,プロンプトエンジニアリング,ClaudeCode,Opus4.8"
11,aff2e56e4248cee1114e,【AI駆動開発】迷ったらこれ！OpenSpecチートシート【仕様駆動開発】,https://qiita.com/Nana_777/items/aff2e56e4248cee1114e,Nana_777,14,2,24,1,12,1,0,,2026-05-26T22:07:48+09:00,"AI,AI駆動開発,ClaudeCode,仕様駆動開発,Openspec"
12,747c997d65ac873addd1,学習が続かないエンジニアへ。仲間と一緒に成長できるコミュニティを作りました,https://qiita.com/ari_init/items/747c997d65ac873addd1,ari_init,14,4,18,5,16,4,0,,2026-05-29T09:33:43+09:00,"GitHub,初心者,AI,学習記録,ClaudeCode"
13,545148471e8f2b63c9a6,Claude Code と Codex の主要機能を比較する｜MCP・Skills・メモリ・Subagents・Hooks・Plugins リファレンス,https://qiita.com/nogataka/items/545148471e8f2b63c9a6,nogataka,14,5,10,3,19,6,0,,2026-06-01T11:45:06+09:00,"AI,MCP,OpenAI,codex,ClaudeCode"
14,b1d961ce5fab8541101f,ドキュメントが失われた AWS 環境を 1 日で再現 + 再構築手順書まで生成 ─ Claude Opus 4.7「infra delegate to」の威力,https://qiita.com/ntaka329/items/b1d961ce5fab8541101f,ntaka329,13,0,19,0,10,-4,0,,2026-05-21T12:16:17+09:00,"AWS,CloudFormation,マルチアカウント,生成AI,ClaudeCode"
15,4e7c37c338fb41a275cb,離島に移住してニートしながら個人開発した話,https://qiita.com/ysmb-wtsg/items/4e7c37c338fb41a275cb,ysmb-wtsg,12,4,17,4,20,5,0,,2026-05-27T06:38:29+09:00,"iOS,ポエム,reactnative,個人開発,ClaudeCode"
16,aaa3ce165cb4efdabd18,Claude Codeで使うモデルを変更してみた検証メモ,https://qiita.com/KNR109/items/aaa3ce165cb4efdabd18,KNR109,11,0,12,0,13,-3,0,,2026-05-30T07:15:03+09:00,"Minimax,生成AI,AI駆動開発,AIエージェント,ClaudeCode"
17,af5d5264d9d3045568a4,Claude CodeによるIaCコード生成の標準化　案件横断で使い回せる仕組みづくりを始めてみた話,https://qiita.com/ike_s_muramatsu/items/af5d5264d9d3045568a4,ike_s_muramatsu,11,1,10,0,17,0,0,,2026-05-23T13:24:40+09:00,"AWS,CloudFormation,インフラ,IaC,ClaudeCode"
18,c61eb886faa1cee69054,日本酒記録アプリをAWSを使って作ってみた,https://qiita.com/yo_arai/items/c61eb886faa1cee69054,yo_arai,10,,27,,,,0,,2026-06-03T00:17:43+09:00,"AWS,S3,lambda,bedrock,Claude"
19,776340b97f0ca63292a8,Claude Code時代の音声入力アプリ4選｜Mac標準を諦めてAqua Voiceに落ち着くまで,https://qiita.com/kazuki_ogawa/items/776340b97f0ca63292a8,kazuki_ogawa,10,0,22,0,15,-4,0,,2026-05-21T20:17:22+09:00,"効率化,AI,音声認識,ClaudeCode"
20,411e39ef6571379ec369,Claude Code security-guidance プラグイン入門 — リアルタイム脆弱性検出の仕組み,https://qiita.com/kai_kou/items/411e39ef6571379ec369,kai_kou,9,0,9,0,18,-2,0,,2026-05-30T18:19:31+09:00,"Security,Plugin,AI,Anthropic,ClaudeCode"
21,266dcb5c7a08e25d09d8,Claude Opus 4.8 を読み解く――「賢さ」から「任せられるか」へ移った設計思想とDynamic Workflows,https://qiita.com/nogataka/items/266dcb5c7a08e25d09d8,nogataka,8,,11,,,,0,,2026-05-29T10:10:55+09:00,"AI,生成AI,LLM,Anthropic,ClaudeCode"
22,b3c1a210368518a257ae,Excel手順書の自動生成をClaude Codeに丸投げしたら、プロンプトの書き方が9割だった,https://qiita.com/hirashima-gmoconnect/items/b3c1a210368518a257ae,hirashima-gmoconnect,8,,9,,,,0,,2026-06-02T15:44:51+09:00,"Excel,生成AI,プロンプトエンジニアリング,ClaudeCode"
23,b1771dbddf62c958acaf,Anthropic の「環境中心」設計思想を読み解く - Claude Code / Agent Skills / MCP が同じ方向を向いている理由,https://qiita.com/nogataka/items/b1771dbddf62c958acaf,nogataka,8,,5,,,,0,,2026-06-01T11:50:44+09:00,"AI,MCP,LLM,Anthropic,ClaudeCode"
24,fbac8eaa26e222f3d6c7,"「マニュアル誰も読まないんですよ」「アプリの""中""に置いてないからだよ」〜使い方ガイドを静的HTMLでアプリに埋め込む〜",https://qiita.com/toarusyakaijin/items/fbac8eaa26e222f3d6c7,toarusyakaijin,7,,7,,,,0,,2026-05-31T21:02:17+09:00,"TypeScript,フロントエンド,React,Next.js,ClaudeCode"
25,cd1ab7d541cc3047ae70,AIへの依頼で毎回手戻りに疲れたので、指示書の作成自体をAIに任せた話,https://qiita.com/hirashima-gmoconnect/items/cd1ab7d541cc3047ae70,hirashima-gmoconnect,6,,13,,,,0,,2026-05-26T11:43:45+09:00,"業務効率化,生成AI,プロンプトエンジニアリング,AIエージェント,ClaudeCode"
26,af9551596ea5fa7a6f30,"Claude に E2E 回帰試験を振ったら呼び戻され続けた話 ── ""段取り八分"" を地で行く現場ノウハウ",https://qiita.com/ntaka329/items/af9551596ea5fa7a6f30,ntaka329,6,,10,,,,0,,2026-05-28T16:52:27+09:00,"テスト自動化,E2Eテスト,リグレッションテスト,Playwright,ClaudeCode"
27,ea4e7d78651d6ed46796,Claude Code Skills のアンチパターン — 「なぜ Skills か」から考え直す設計の落とし穴,https://qiita.com/nogataka/items/ea4e7d78651d6ed46796,nogataka,6,,7,,,,0,,2026-05-28T18:02:17+09:00,"運用,AI,開発手法,SKILL,ClaudeCode"
28,a900c59cdab87e18eae7,Google Antigravity 2.0入門 — Go製CLIとサンドボックスで安全なAI開発,https://qiita.com/kai_kou/items/a900c59cdab87e18eae7,kai_kou,6,,6,,,,0,,2026-05-28T14:13:51+09:00,"CLI,MCP,Gemini,GoogleAI,AIAgent"
29,fe9b0e65e2252af773c9,Claude Code Dynamic Workflows入門 — 並列サブエージェントで大規模タスクを自動化する,https://qiita.com/kai_kou/items/fe9b0e65e2252af773c9,kai_kou,5,,11,,,,0,,2026-05-29T14:16:13+09:00,"JavaScript,automation,Anthropic,AIAgent,ClaudeCode"
