rank,id,title,url,user_id,stocks_count,stocks_delta,likes_count,likes_delta,previous_rank,rank_delta,comments_count,page_views_count,created_at,tags
1,356e5f1dba112a075be1,正直に言う。お前のClaude Codeの使い方は間違っている,https://qiita.com/tehito/items/356e5f1dba112a075be1,tehito,668,9,921,9,1,0,10,,2026-06-25T22:43:05+09:00,"AI,個人開発,生成AI,ClaudeCode"
2,97ed37e7ba9c38dc75d8,入門から実践 -「🔁 ループエンジニアリング」,https://qiita.com/Syoitu/items/97ed37e7ba9c38dc75d8,Syoitu,321,4,349,2,2,0,0,,2026-06-20T15:32:57+09:00,"Agent,Claude,ClaudeCode,Mastra,AgentCore"
3,b859f1578191a1e15808,Claude Code を4ヶ月使ってわかった、おすすめコマンド・スキル 10 選,https://qiita.com/wataru86/items/b859f1578191a1e15808,wataru86,206,3,212,3,3,0,1,,2026-06-26T18:57:33+09:00,"SKILLS,ClaudeCode"
4,68d1a29728e5ee339779,【AI駆動開発】AIに「図を描いて」と頼むと“それっぽいけど使えない図”が出てくる問題を、draw.io生成スキルで倒した,https://qiita.com/enomoso_pm/items/68d1a29728e5ee339779,enomoso_pm,205,3,190,2,4,0,1,,2026-06-18T02:16:47+09:00,"AI,要件定義,プロジェクトマネジメント,Claude,AI駆動開発"
5,5818688d20225aa8088a,Claude Code、とりあえずこれ読んどけばOKなまとめ（2026年版）,https://qiita.com/fuyunoki/items/5818688d20225aa8088a,fuyunoki,148,5,139,7,5,0,1,,2026-07-11T19:39:54+09:00,"AI,新卒エンジニア,Claude,AI活用,ClaudeCode"
6,735ebfa8504fc658c812,【draw.io】エンジニアの「雑なMermaid」を、綺麗な図解に変換する【アップデート版】,https://qiita.com/ktdatascience/items/735ebfa8504fc658c812,ktdatascience,128,0,115,0,6,0,0,,2026-06-20T14:34:06+09:00,"初心者,mermaid,drawio,生成AI,Claude"
7,9059f26629e0976bc0e2,商業書籍の出版をCodexで爆速化するノウハウ,https://qiita.com/minorun365/items/9059f26629e0976bc0e2,minorun365,103,0,146,0,7,0,0,,2026-06-21T20:35:48+09:00,"AI,codex,AIエージェント,ClaudeCode"
8,cfe5ba40a56b3dbf6a4b,バイブコーディングが「RPA問題」を再演している。属人化・重複・ブラックボックスを防ぐ最小ガバナンス設計,https://qiita.com/hirashima-gmoconnect/items/cfe5ba40a56b3dbf6a4b,hirashima-gmoconnect,74,1,109,0,8,0,0,,2026-06-22T12:12:13+09:00,"AI,RPA,ガバナンス,ClaudeCode,VibeCoding"
9,d442ed23d24245b789a0,トークンをケチるな、設計しろ：GitHub Copilotを賢く使うコンテキスト戦略,https://qiita.com/ochtum/items/d442ed23d24245b789a0,ochtum,72,1,60,0,9,0,0,,2026-07-02T01:59:06+09:00,"MCP,GitHubCopilot,生成AI,AIエージェント,コンテキストエンジニアリング"
10,78d45bee1160d059c972,そのスキル、本当に効いてる？ Agent Skills を「評価」する3つのツールを比べてみた,https://qiita.com/Syoitu/items/78d45bee1160d059c972,Syoitu,67,4,59,2,10,0,0,,2026-07-09T16:17:51+09:00,"AI,SKILLS,スキル,ClaudeCode,AgentSkills"
11,4d2a551f89f6b4f94b01,Claude Code の無料セキュリティ監査プラグインで脆弱性を自動検出・修正してみる,https://qiita.com/nogataka/items/4d2a551f89f6b4f94b01,nogataka,66,4,52,2,11,0,1,,2026-06-30T11:32:04+09:00,"Security,AI,脆弱性診断,DevSecOps,ClaudeCode"
12,42635251d8e2641cb50c,AI駆動開発のセキュリティツール、結局なにを入れればいい？,https://qiita.com/udowanllc/items/42635251d8e2641cb50c,udowanllc,61,0,56,0,12,0,0,,2026-06-22T00:03:45+09:00,"Security,DevSecOps,GitHubActions,AI駆動開発,ClaudeCode"
13,db3defd280f765c135ec,Claude Code で HTML を出力する際に CSS フレームワークを指定すると便利,https://qiita.com/QUANON/items/db3defd280f765c135ec,QUANON,50,3,49,1,13,0,0,,2026-07-03T18:12:43+09:00,ClaudeCode
14,2c9d2686bdbc5e085191,Claude Codeは「コードを書くAI」で終わらせるな：公式 document-skills でPDF・Excel・Word・PowerPointまで自動化する,https://qiita.com/4q_sano/items/2c9d2686bdbc5e085191,4q_sano,43,0,40,0,14,0,0,21009,2026-06-27T14:39:13+09:00,ClaudeCode
15,2f9ad10282775dcbd647,速報！！StreamlitがAWSにサーバーレスでホスティングできるようになった！！ #LambdaMicroVMs,https://qiita.com/moritalous/items/2f9ad10282775dcbd647,moritalous,42,0,64,0,15,0,0,,2026-06-29T07:08:23+09:00,"AWS,lambda,bedrock,Streamlit,Claude"
16,bab35c7b58a664d3b8f1,Claude Code セキュリティガードレール 実装テンプレ集 — コピペで使える settings.json と hook スクリプト,https://qiita.com/nogataka/items/bab35c7b58a664d3b8f1,nogataka,38,0,30,0,16,0,0,,2026-06-23T14:00:33+09:00,"Security,生成AI,AI駆動開発,AIエージェント,ClaudeCode"
17,14df505c7023f665c585,AI⇔人間 がdiff上にコメントを書き合える「hunk」がすごい,https://qiita.com/kuma_3838/items/14df505c7023f665c585,kuma_3838,37,10,57,8,23,6,0,,2026-07-13T09:12:45+09:00,"Git,Terminal,AI,コードレビュー,ClaudeCode"
18,3bd4696237ea64c38971,Claude Code・Codex用に、超爆速で超安全なサンドボックスを作る方法,https://qiita.com/Koukyosyumei/items/3bd4696237ea64c38971,Koukyosyumei,36,0,38,1,17,-1,0,,2026-07-10T12:34:58+09:00,"Security,codex,Anthropic,AIエージェント,ClaudeCode"
19,88508215a8e22b169166,"15年前の『アジャイルサムライ』、AI時代に古びたのは""作るコスト""の教えだけだった",https://qiita.com/tatsuya582/items/88508215a8e22b169166,tatsuya582,34,2,70,2,19,0,0,,2026-07-10T09:58:51+09:00,"ポエム,AI,生成AI,AIエージェント,ClaudeCode"
20,d457f309e33c4602a693,"AWSの""俯瞰""構成図を自動生成する ── 見やすさを機械チェックしながら量産した話",https://qiita.com/ntaka329/items/d457f309e33c4602a693,ntaka329,34,0,40,0,18,-2,0,,2026-06-24T12:02:25+09:00,"SVG,AWS,構成図,生成AI,ClaudeCode"
21,5c5bffcbb53241ed5b54,Claude Code × Codex × Obsidian Vault ― AI 二刀流で作る「何でも相談」環境の全設定公開,https://qiita.com/htani0817/items/5c5bffcbb53241ed5b54,htani0817,32,1,28,2,21,0,0,,2026-06-17T00:05:47+09:00,"AI,個人開発,Obsidian,Claude,ClaudeCode"
22,6102ef63dc60c7e6ee3d,AWS MCP Serverが普通に使えるようになったよ！,https://qiita.com/moritalous/items/6102ef63dc60c7e6ee3d,moritalous,30,-1,55,0,20,-2,0,,2026-07-11T07:19:30+09:00,"AWS,MCP,Claude,awsmcp"
23,8f99cc6fc97541a14b76,AIエージェントを“セキュリティのプロ”に変える817個のスキル集 — Claude Code / Codex / Cursor / Copilot対応OSSを読み解く,https://qiita.com/nogataka/items/8f99cc6fc97541a14b76,nogataka,29,1,28,0,22,-1,0,,2026-06-26T10:50:21+09:00,"Security,OSS,生成AI,AIエージェント,ClaudeCode"
24,345691e0d2260d5f34a5,並列で思考を分けたら、AIレビューの精度もコンテキスト効率も同時に上がった話,https://qiita.com/fwatanab/items/345691e0d2260d5f34a5,fwatanab,26,0,30,0,24,0,0,,2026-06-23T10:38:25+09:00,"設計,AI,コードレビュー,マルチエージェント,ClaudeCode"
25,2f38d32328996d826d48,コードを書かせるだけは、正直もったいない。Claude Codeを「先生」として使い倒す5つのプロンプト,https://qiita.com/jqit_suwa/items/2f38d32328996d826d48,jqit_suwa,24,6,24,9,35,10,0,,2026-07-15T08:29:02+09:00,"AI,学習,生成AI,プロンプトエンジニアリング,ClaudeCode"
26,2783f25816699e8318cc,AIエージェントにサボらせないSkillsの書き方 — 7つの設計手法＋サボり度測定Skill付き,https://qiita.com/nogataka/items/2783f25816699e8318cc,nogataka,24,1,18,0,25,-1,0,,2026-06-26T17:12:31+09:00,"OSS,生成AI,プロンプトエンジニアリング,AIエージェント,ClaudeCode"
27,c16ce85f625be66f9796,簡単コピペで使えるループエンジニアリング・カタログ50選 ― Loop Libraryで自動化を今すぐ始める,https://qiita.com/nogataka/items/c16ce85f625be66f9796,nogataka,22,1,21,0,27,0,0,,2026-06-22T12:36:42+09:00,"開発効率化,生成AI,LLM,AIエージェント,ClaudeCode"
28,5e5ec4d5e96b12fbc75c,ナレッジ83件を2時間で作った。でも腐るのは、もっと速かった,https://qiita.com/yamada-iknow/items/5e5ec4d5e96b12fbc75c,yamada-iknow,20,1,26,0,30,2,0,,2026-07-10T07:00:29+09:00,"MCP,cursor,iknow,生成AI,ClaudeCode"
29,5e6f9ca459b04567b0ec,API従量課金なしでLLM定期タスクを動かす：Claude Code Routines + Slack活用事例,https://qiita.com/t0hara/items/5e6f9ca459b04567b0ec,t0hara,20,1,25,0,31,2,0,,2026-06-22T20:19:17+09:00,"自動化,AI,LLM,Claude,ClaudeCode"
30,61985c6743b89aa6924b,Jenkinsの失敗ログをn8nで回収してClaudeに原因調査させ、Slackへ自動通知する,https://qiita.com/jqit-yukiono/items/61985c6743b89aa6924b,jqit-yukiono,20,0,22,0,28,-2,0,,2026-06-29T02:47:24+09:00,"Jenkins,Slack,CICD,n8n,Claude"
31,15f57336baed3ef64a10,Claude Code の「待ち」がもったいないので、worktree で並列開発してみた,https://qiita.com/yasuto_88/items/15f57336baed3ef64a10,yasuto_88,20,0,21,0,29,-2,0,,2026-06-23T09:35:23+09:00,"Git,AI,worktree,AIエージェント,ClaudeCode"
32,b78d9d8cd39967df4119,SDD（Spec-Driven Development）とLoop Engineeringの関係 ― superpowersは両者を統合したハーネスだった,https://qiita.com/nogataka/items/b78d9d8cd39967df4119,nogataka,20,1,18,0,33,1,0,,2026-06-29T08:24:40+09:00,"codex,生成AI,LLM,AIエージェント,ClaudeCode"
33,8168cd532e692ebcd4b0,バズってる「STORMプロンプト」、実は一番大事な部分が抜けてます【Stanford論文ベース】,https://qiita.com/jqit_suwa/items/8168cd532e692ebcd4b0,jqit_suwa,19,0,20,0,32,-1,0,,2026-06-24T09:04:53+09:00,"storm,生成AI,LLM,プロンプトエンジニアリング,Claude"
